Messdaten Export		Seriennummer: 2008-208

Messung: , , , , , 

Intervall: 1 sec
Spannung: 229.999 V


Datum/Zeit: 12.07.2022	07:55:09.000 - 12.07.2022	13:34:52.000

Datum	Zeit	UL1	UL2	UL3	UNE	U12	U23	U31	I1	I2	I3	IN	P(H1)	Q(H1)	S(H1)	F	DFDT
12.07.2022	11:53:03.936	228.029	229.507	229.721	0.004	395.679	398.220	396.406	51.378	64.142	62.319	17.704	-39965.488	6134.451	40433.547	50.004	0.481
12.07.2022	11:53:03.946	228.304	229.665	229.846	0.004	396.102	398.386	396.785	50.667	63.643	62.399	18.202	-39514.125	6990.028	40127.629	50.003	0.257
12.07.2022	11:53:03.956	228.013	229.444	229.603	0.004	395.649	398.024	396.292	51.402	63.930	62.235	17.610	-40217.004	6474.869	40734.891	50.010	0.276
12.07.2022	11:53:03.966	227.990	229.716	229.779	0.004	395.832	398.553	396.316	51.345	63.585	62.138	17.667	-39491.012	6149.051	39966.871	50.012	0.425
12.07.2022	11:53:03.976	228.133	229.550	229.952	0.004	395.708	398.479	396.771	50.599	63.690	61.641	17.849	-39625.582	6804.635	40205.594	50.012	0.131
12.07.2022	11:53:03.986	227.950	229.371	229.560	0.004	395.521	397.920	396.211	51.053	64.188	62.416	17.874	-40198.160	6151.180	40666.066	50.019	0.344
12.07.2022	11:53:03.996	228.146	229.990	230.006	0.004	396.201	399.025	396.612	50.895	63.382	62.174	18.390	-39313.566	6229.411	39804.043	50.017	0.245
12.07.2022	11:53:04.006	228.063	229.813	230.205	0.004	395.789	399.107	396.836	51.123	63.711	61.415	17.863	-40014.938	6440.120	40529.871	50.023	0.213
12.07.2022	11:53:04.016	228.004	229.700	229.951	0.004	395.736	398.718	396.540	51.167	64.184	62.296	18.025	-40025.047	5638.936	40420.316	50.032	0.748
12.07.2022	11:53:04.026	228.300	229.941	230.164	0.004	396.228	399.068	396.996	50.305	63.650	62.215	18.526	-39462.129	6325.462	39965.875	50.035	0.618
12.07.2022	11:53:04.036	228.008	229.767	229.982	0.004	395.802	398.830	396.538	50.997	63.849	61.940	17.756	-40185.438	5814.106	40603.855	50.046	0.711
12.07.2022	11:53:04.046	227.977	230.092	230.183	0.004	396.027	399.450	396.551	50.980	63.498	61.838	17.806	-39435.063	5446.309	39809.375	50.055	0.984
12.07.2022	11:53:04.056	228.148	230.009	230.451	0.004	395.970	399.569	397.105	50.168	63.607	61.353	17.972	-39660.156	5899.250	40096.496	50.063	0.843
12.07.2022	11:53:04.066	227.971	229.831	230.050	0.004	395.792	399.006	396.537	50.633	64.134	62.094	17.634	-40190.117	5272.780	40534.523	50.078	1.164
12.07.2022	11:53:04.076	228.057	230.345	230.310	0.004	396.333	399.848	396.644	50.763	63.482	62.213	17.584	-39505.402	6553.634	40045.313	50.086	1.154
12.07.2022	11:53:04.086	227.813	229.995	230.317	0.004	395.648	399.597	396.561	51.317	64.070	61.867	17.235	-40096.016	7391.690	40771.652	50.101	1.160
12.07.2022	11:53:04.096	227.576	229.602	229.766	0.004	395.246	398.637	395.881	51.696	64.733	62.810	17.627	-40147.703	7306.013	40807.055	50.128	1.656
12.07.2022	11:53:04.106	227.695	229.681	229.738	0.004	395.487	398.622	395.947	51.427	64.297	62.986	18.143	-39726.465	8278.210	40579.809	50.141	1.332
12.07.2022	11:53:04.116	227.298	229.354	229.447	0.005	394.824	398.144	395.332	52.438	64.647	62.907	17.411	-40445.266	8097.517	41247.902	50.149	1.084
12.07.2022	11:53:04.126	227.178	229.440	229.401	0.004	394.813	398.252	395.095	52.675	64.731	63.311	17.642	-40141.883	7877.125	40907.453	50.153	1.054
12.07.2022	11:53:04.136	227.315	229.328	229.588	0.004	394.736	398.260	395.534	51.824	64.529	62.626	18.022	-39786.945	7365.712	40463.004	50.162	0.601
12.07.2022	11:53:04.146	227.168	229.082	229.184	0.004	394.514	397.598	395.036	52.190	64.800	62.980	17.646	-40727.391	6736.935	41280.824	50.162	0.639
12.07.2022	11:53:04.156	227.378	229.701	229.515	0.004	395.276	398.571	395.311	51.902	64.110	62.873	17.717	-39650.078	6231.866	40136.824	50.167	0.440
12.07.2022	11:53:04.166	227.307	229.556	229.720	0.004	394.912	398.685	395.542	51.707	64.207	61.795	17.461	-40125.977	6753.009	40690.258	50.175	0.267
12.07.2022	11:53:04.176	227.236	229.205	229.277	0.004	394.677	397.808	395.154	51.834	64.910	62.835	17.660	-40457.234	5998.988	40899.578	50.174	0.656
12.07.2022	11:53:04.186	227.484	229.432	229.366	0.004	395.171	398.026	395.419	50.986	64.246	62.847	18.209	-39527.145	6827.388	40112.445	50.178	0.341
12.07.2022	11:53:04.196	227.166	229.164	229.163	0.004	394.618	397.667	394.966	51.937	64.373	62.692	17.736	-40641.918	6731.386	41195.594	50.178	0.163
12.07.2022	11:53:04.206	227.132	229.230	229.103	0.004	394.682	397.693	394.827	52.192	64.586	63.116	17.740	-40042.086	6266.713	40529.500	50.174	0.204
12.07.2022	11:53:04.216	227.317	229.169	229.326	0.005	394.700	397.775	395.329	51.590	64.611	62.778	18.023	-40225.773	6922.320	40817.047	50.173	-0.217
12.07.2022	11:53:04.226	227.162	228.886	228.960	0.005	394.407	397.116	394.888	52.117	65.013	63.332	17.699	-40600.191	6474.321	41113.164	50.165	-0.216
12.07.2022	11:53:04.236	227.336	229.412	229.182	0.004	395.078	397.878	395.051	51.759	64.386	63.092	17.789	-39834.879	6647.993	40385.805	50.161	-0.443
12.07.2022	11:53:04.246	227.220	229.187	229.328	0.004	394.612	397.851	395.205	52.035	64.458	62.297	17.681	-40132.922	7461.143	40820.582	50.161	-0.604
12.07.2022	11:53:04.256	227.141	228.724	228.874	0.004	394.253	396.837	394.855	52.073	64.978	63.180	17.886	-40361.074	6760.994	40923.434	50.151	-0.214
