Messdaten Export		Seriennummer: 2008-208

Messung: , , , , , 

Intervall: 1 sec
Spannung: 229.999 V


Datum/Zeit: 13.10.2022	07:31:15.000 - 13.10.2022	17:28:18.000

Datum	Zeit	UL1	UL2	UL3	UNE	U12	U23	U31	I1	I2	I3	IN	P(H1)	Q(H1)	S(H1)	F	DFDT
13.10.2022	10:34:56.238	231.179	231.028	232.379	0.011	399.711	401.005	402.289	12.573	15.865	30.092	35.437	-9022.697	397.891	9031.466	50.008	0.451
13.10.2022	10:34:56.248	231.264	231.242	232.458	0.012	400.004	401.301	402.356	12.328	15.703	30.198	35.423	-8436.725	480.283	8450.384	50.008	0.356
13.10.2022	10:34:56.258	231.100	230.960	232.254	0.011	399.568	400.864	402.104	11.978	16.136	29.720	34.448	-9515.597	404.079	9524.173	50.012	0.201
13.10.2022	10:34:56.268	231.131	230.971	232.388	0.011	399.588	400.992	402.261	12.766	15.583	29.845	34.847	-8148.582	297.428	8154.008	50.014	0.265
13.10.2022	10:34:56.278	231.521	231.265	232.864	0.011	400.110	401.636	403.103	14.023	15.031	29.760	36.409	-8134.930	135.670	8136.061	50.005	-0.356
13.10.2022	10:34:56.288	231.537	231.450	233.084	0.011	400.200	402.107	403.272	13.322	15.211	29.334	35.865	-8038.339	-456.151	8051.271	50.001	-0.621
13.10.2022	10:34:56.298	231.833	232.202	234.060	0.012	400.881	403.916	404.290	13.479	15.455	28.753	36.603	-7449.765	-716.217	7484.114	50.002	-0.150
13.10.2022	10:34:56.308	232.149	232.472	234.703	0.012	401.164	404.790	405.262	14.546	15.858	28.234	37.512	-7377.753	-1092.192	7458.158	50.012	0.531
13.10.2022	10:34:56.318	232.115	232.611	234.770	0.012	401.263	405.041	405.210	14.328	15.974	29.103	37.185	-8377.675	-778.569	8413.774	50.038	1.833
13.10.2022	10:34:56.328	232.287	233.178	235.286	0.012	401.833	406.184	405.671	14.183	16.073	29.671	37.481	-7414.604	-828.302	7460.727	50.067	2.782
13.10.2022	10:34:56.338	232.033	232.981	235.277	0.012	401.327	406.059	405.505	13.862	15.745	29.327	38.184	-7390.979	-709.154	7424.923	50.108	3.483
13.10.2022	10:34:56.348	231.706	232.653	234.796	0.012	400.874	405.325	404.723	15.075	13.570	27.566	37.194	-3149.385	-711.998	3228.865	50.193	4.368
13.10.2022	10:34:56.358	231.570	232.534	234.390	0.012	400.757	404.848	404.170	17.287	11.270	23.718	35.217	-1611.909	769.242	1786.053	50.233	4.279
13.10.2022	10:34:56.368	230.918	232.136	233.790	0.012	399.864	404.063	402.993	16.895	11.385	22.125	34.744	-1978.167	743.826	2113.391	50.266	3.923
