Messdaten Export		Seriennummer: 2008-208

Messung: , , , , , 

Intervall: 1 sec
Spannung: 229.999 V


Datum/Zeit: 10.08.2022	08:21:31.000 - 10.08.2022	17:23:49.000

Datum	Zeit	UL1	UL2	UL3	UNE	U12	U23	U31	I1	I2	I3	IN	P(H1)	Q(H1)	S(H1)	F	DFDT
10.08.2022	13:47:37.646	231.337	231.780	231.808	0.007	400.671	401.792	401.110	12.927	9.868	18.371	22.770	4361.687	-4801.103	6486.517	50.577	-0.563
10.08.2022	13:47:37.656	231.169	231.548	231.409	0.007	400.443	401.156	400.589	12.448	9.936	17.734	22.106	4006.039	-4729.462	6198.077	50.577	-0.468
10.08.2022	13:47:37.666	231.357	232.136	231.816	0.007	401.105	402.184	400.949	12.749	10.845	17.644	22.298	4951.283	-4871.601	6946.056	50.572	-0.260
10.08.2022	13:47:37.676	231.297	231.964	231.980	0.007	400.724	402.227	401.168	12.555	10.008	19.435	23.468	4538.621	-4635.890	6487.723	50.569	-0.406
10.08.2022	13:47:37.686	231.196	231.693	231.582	0.006	400.537	401.506	400.742	12.754	9.701	18.029	22.397	4277.692	-4861.517	6475.569	50.574	0.105
10.08.2022	13:47:37.696	231.494	231.931	231.730	0.007	401.067	401.771	401.132	13.382	9.847	17.330	22.306	4448.382	-4641.109	6428.686	50.570	0.072
10.08.2022	13:47:37.706	231.225	231.750	231.592	0.007	400.626	401.569	400.757	12.460	9.774	17.996	22.418	3954.680	-4763.469	6191.133	50.570	-0.220
10.08.2022	13:47:37.716	231.187	231.980	231.742	0.007	400.780	402.023	400.743	12.391	10.428	17.384	21.939	4403.138	-4793.003	6508.495	50.571	0.041
10.08.2022	13:47:37.726	231.406	231.900	231.940	0.007	400.812	402.038	401.278	12.902	9.839	17.930	22.514	4211.910	-4789.495	6378.044	50.567	-0.150
10.08.2022	13:47:37.736	231.246	231.686	231.561	0.007	400.607	401.445	400.772	12.498	9.886	17.272	21.817	3751.613	-4773.512	6071.327	50.571	0.002
