Messdaten Export		Seriennummer: 2008-208

Messung: , , , , , 

Intervall: 1 sec
Spannung: 229.999 V


Datum/Zeit: 10.08.2022	08:21:31.000 - 10.08.2022	17:23:49.000

Datum	Zeit	UL1	UL2	UL3	UNE	U12	U23	U31	I1	I2	I3	IN	P(H1)	Q(H1)	S(H1)	F	DFDT
10.08.2022	13:43:22.156	231.567	232.001	231.722	0.008	401.252	401.867	401.085	19.917	15.348	9.892	24.170	-5856.910	-4505.137	7389.157	50.400	0.547
10.08.2022	13:43:22.166	231.255	231.792	231.550	0.007	400.744	401.623	400.637	20.307	15.602	10.189	24.565	-6664.973	-4617.489	8108.210	50.405	0.280
10.08.2022	13:43:22.176	231.159	231.935	231.584	0.007	400.794	401.878	400.473	20.450	15.737	9.832	24.117	-6065.872	-4656.319	7646.967	50.408	0.435
10.08.2022	13:43:22.186	231.337	231.835	231.790	0.007	400.756	401.898	400.984	19.950	15.520	10.357	24.523	-5981.648	-4659.761	7582.447	50.407	0.118
10.08.2022	13:43:22.196	231.159	231.585	231.389	0.007	400.502	401.238	400.460	20.167	15.596	9.915	23.603	-6585.484	-4691.387	8085.648	50.413	0.229
10.08.2022	13:43:22.206	231.319	232.157	231.752	0.007	401.136	402.226	400.734	20.301	15.681	10.218	24.441	-5702.731	-4768.330	7433.581	50.412	0.252
10.08.2022	13:43:22.216	231.247	231.994	231.962	0.007	400.724	402.356	400.975	20.481	15.680	11.347	26.088	-6585.168	-4455.445	7950.813	50.414	0.064
10.08.2022	13:43:22.226	231.092	231.601	231.440	0.008	400.404	401.375	400.421	20.614	15.599	10.244	24.591	-6568.368	-4536.204	7982.519	50.423	0.564
10.08.2022	13:43:22.236	231.316	231.737	231.488	0.007	400.797	401.444	400.667	20.098	15.223	9.715	24.034	-6026.336	-4336.193	7424.238	50.423	0.454
10.08.2022	13:43:22.246	231.023	231.503	231.335	0.007	400.279	401.181	400.269	20.359	15.193	10.117	24.403	-6768.283	-4450.304	8100.300	50.427	0.182
10.08.2022	13:43:22.256	230.933	231.603	231.296	0.007	400.318	401.300	400.061	20.519	15.465	9.892	24.134	-6266.372	-4547.312	7742.445	50.428	0.264
10.08.2022	13:43:22.266	231.097	231.486	231.432	0.007	400.280	401.231	400.486	19.997	15.353	10.288	24.696	-6090.553	-4377.279	7500.360	50.424	-0.127
10.08.2022	13:43:22.276	230.914	231.204	231.016	0.007	399.994	400.523	399.952	20.293	15.527	9.839	23.875	-6942.597	-4457.851	8250.580	50.427	-0.097
10.08.2022	13:43:22.286	231.114	231.788	231.383	0.007	400.683	401.501	400.281	20.422	15.723	10.110	24.425	-5860.493	-4742.100	7538.759	50.421	-0.186
10.08.2022	13:43:22.296	231.089	231.637	231.610	0.007	400.327	401.627	400.599	20.441	15.662	11.152	25.855	-6673.752	-4429.917	8010.188	50.417	-0.486
10.08.2022	13:43:22.306	230.980	231.259	231.102	0.007	400.069	400.659	400.100	20.469	15.420	10.232	24.625	-6281.189	-4630.330	7803.416	50.420	-0.041
10.08.2022	13:43:22.316	231.283	231.501	231.234	0.007	400.620	400.908	400.474	20.176	15.093	9.772	24.542	-6086.448	-4361.438	7487.790	50.413	-0.216
10.08.2022	13:43:22.326	231.032	231.333	231.157	0.007	400.204	400.775	400.165	20.360	15.037	10.142	24.348	-6531.138	-4443.811	7899.570	50.410	-0.493
10.08.2022	13:43:22.336	230.981	231.505	231.207	0.007	400.343	401.039	400.055	20.094	15.017	10.059	23.314	-6077.136	-4518.765	7573.032	50.407	-0.303
10.08.2022	13:43:22.346	231.218	231.472	231.467	0.007	400.413	401.166	400.666	19.596	15.018	10.628	23.887	-6030.154	-4457.834	7499.002	50.398	-0.583
10.08.2022	13:43:22.356	231.096	231.278	231.104	0.007	400.257	400.599	400.212	20.013	15.197	10.319	23.612	-6645.318	-4503.340	8027.473	50.398	-0.450
10.08.2022	13:43:22.366	231.312	231.910	231.485	0.007	401.010	401.650	400.538	20.218	15.467	10.413	24.524	-5706.962	-4580.571	7317.858	50.390	-0.431
10.08.2022	13:43:22.376	231.292	231.806	231.749	0.007	400.690	401.867	400.880	20.132	15.622	11.468	25.889	-6449.517	-4355.981	7782.727	50.386	-0.577
10.08.2022	13:43:22.386	231.229	231.559	231.373	0.007	400.557	401.175	400.518	20.243	15.565	10.607	24.744	-6311.542	-4583.840	7800.458	50.390	0.009
10.08.2022	13:43:22.396	231.562	231.831	231.569	0.007	401.140	401.516	400.983	20.046	15.367	10.022	24.673	-6020.414	-4344.548	7424.317	50.384	-0.126
10.08.2022	13:43:22.406	231.312	231.658	231.446	0.008	400.733	401.324	400.635	20.336	15.491	10.394	24.738	-6771.555	-4384.157	8066.895	50.383	-0.355
10.08.2022	13:43:22.416	231.269	231.868	231.528	0.007	400.896	401.672	400.557	20.328	15.699	10.171	23.985	-6272.674	-4506.229	7723.505	50.383	-0.043
10.08.2022	13:43:22.426	231.490	231.805	231.732	0.007	400.934	401.711	401.106	19.803	15.483	10.448	24.737	-5898.264	-4176.284	7227.092	50.378	-0.239
10.08.2022	13:43:22.436	231.359	231.614	231.394	0.007	400.762	401.177	400.668	20.148	15.572	10.128	24.217	-6857.563	-4535.118	8221.523	50.382	-0.060
10.08.2022	13:43:22.446	231.605	232.279	231.889	0.008	401.532	402.372	401.139	20.452	15.933	10.680	25.009	-5888.704	-4770.932	7578.828	50.377	-0.051
10.08.2022	13:43:22.456	231.613	232.169	232.138	0.008	401.234	402.566	401.497	20.835	15.883	11.934	27.072	-6563.775	-4722.020	8085.829	50.376	-0.261
10.08.2022	13:43:22.466	231.546	231.876	231.733	0.007	401.059	401.800	401.113	21.253	15.521	10.823	26.022	-6445.179	-4828.235	8053.085	50.384	0.319
10.08.2022	13:43:22.476	231.837	232.096	231.853	0.007	401.576	402.010	401.478	20.895	15.085	10.142	25.588	-5905.273	-4586.349	7477.087	50.382	0.264
10.08.2022	13:43:22.486	231.540	231.911	231.707	0.008	401.109	401.805	401.064	20.815	15.070	10.511	25.657	-6461.446	-4667.464	7970.916	50.385	0.088
10.08.2022	13:43:22.496	231.462	232.095	231.798	0.008	401.198	402.155	400.964	20.839	15.221	10.043	24.939	-6111.535	-4737.772	7732.875	50.388	0.332
10.08.2022	13:43:22.506	231.614	231.966	231.925	0.007	401.136	402.067	401.375	20.310	15.129	10.468	25.358	-5811.666	-4583.403	7401.557	50.387	0.063
10.08.2022	13:43:22.516	231.390	231.686	231.486	0.007	400.817	401.362	400.764	20.622	15.178	10.088	24.585	-6689.445	-4711.216	8181.945	50.393	0.251
10.08.2022	13:43:22.526	231.553	232.271	231.875	0.007	401.458	402.390	401.067	21.043	15.346	10.200	25.093	-5830.583	-4875.588	7600.464	50.393	0.297
