Messdaten Export		Seriennummer: 2008-208

Messung: , , , , , 

Intervall: 1 sec
Spannung: 229.999 V


Datum/Zeit: 03.11.2022	09:26:23.000 - 03.11.2022	16:11:22.000

Datum	Zeit	UL1	UL2	UL3	UNE	U12	U23	U31	I1	I2	I3	IN	P(H1)	Q(H1)	S(H1)	F	DFDT
03.11.2022	13:06:06.211	230.407	230.687	231.694	0.012	398.895	400.539	400.435	86.937	88.125	81.202	26.535	56447.625	6927.844	56871.168	47.992	-0.130
03.11.2022	13:06:06.221	230.337	230.732	231.650	0.012	398.944	400.538	400.268	85.807	88.577	81.075	26.642	59239.188	7446.816	59705.410	47.992	0.002
03.11.2022	13:06:06.231	230.598	230.787	231.697	0.012	399.260	400.496	400.623	89.550	89.962	81.211	27.404	58855.617	7800.881	59370.340	47.993	-0.225
03.11.2022	13:06:06.241	230.210	230.522	231.305	0.012	398.720	399.992	399.857	87.042	87.876	80.321	26.514	56515.586	7195.075	56971.750	47.986	0.037
03.11.2022	13:06:06.251	230.322	230.840	231.773	0.012	398.984	400.821	400.319	85.563	90.387	80.535	27.333	59699.852	7476.879	60166.234	47.992	-0.301
03.11.2022	13:06:06.261	230.440	230.603	231.697	0.011	398.854	400.394	400.539	88.130	88.490	81.046	26.865	56921.520	7367.724	57396.363	47.989	-0.049
03.11.2022	13:06:06.271	230.208	230.495	231.331	0.011	398.686	399.979	399.896	85.432	87.132	79.607	26.643	57063.359	7196.765	57515.395	47.985	0.184
03.11.2022	13:06:06.281	230.488	230.900	231.788	0.011	399.212	400.817	400.513	86.406	90.569	79.903	27.892	59275.891	7762.629	59782.016	47.992	-0.325
03.11.2022	13:06:06.291	230.260	230.569	231.549	0.011	398.674	400.309	400.179	86.650	87.716	80.683	26.572	56041.945	7013.805	56479.137	47.990	0.127
03.11.2022	13:06:06.301	230.186	230.586	231.493	0.011	398.701	400.269	399.994	85.270	88.250	80.523	26.772	58902.762	7354.733	59360.148	47.992	0.245
03.11.2022	13:06:06.311	230.477	230.638	231.571	0.011	399.036	400.251	400.407	89.150	89.923	80.813	27.526	58754.469	7537.050	59235.926	47.993	0.003
03.11.2022	13:06:06.321	230.089	230.398	231.160	0.011	398.522	399.747	399.624	87.176	88.105	80.376	26.297	56741.988	7437.552	57227.355	47.986	0.169
03.11.2022	13:06:06.331	230.206	230.732	231.640	0.011	398.800	400.596	400.109	85.879	90.782	80.823	27.159	59815.195	7795.163	60320.992	47.991	-0.311
03.11.2022	13:06:06.341	230.365	230.527	231.646	0.011	398.716	400.286	400.435	88.052	88.914	81.072	27.246	56905.813	7288.669	57370.691	47.989	-0.103
03.11.2022	13:06:06.351	230.183	230.460	231.328	0.011	398.628	399.956	399.871	85.131	87.415	79.575	27.017	57074.922	6960.471	57497.781	47.984	0.162
03.11.2022	13:06:06.361	230.489	230.883	231.806	0.011	399.192	400.817	400.536	86.543	90.614	79.845	27.925	59367.617	7582.135	59849.836	47.992	-0.330
03.11.2022	13:06:06.371	230.249	230.573	231.583	0.012	398.662	400.346	400.197	86.822	87.797	80.558	26.631	56005.227	7220.843	56468.805	47.990	0.140
03.11.2022	13:06:06.381	230.208	230.624	231.555	0.012	398.738	400.372	400.062	85.129	88.309	80.609	26.996	58942.719	7193.266	59380.023	47.994	0.291
03.11.2022	13:06:06.391	230.547	230.679	231.633	0.012	399.115	400.341	400.536	88.903	89.936	80.989	27.451	58747.465	7420.974	59214.316	47.996	0.087
03.11.2022	13:06:06.401	230.153	230.428	231.214	0.012	398.588	399.817	399.743	87.249	88.015	80.254	26.170	56784.527	7047.094	57220.137	47.989	0.279
03.11.2022	13:06:06.411	230.242	230.754	231.688	0.012	398.836	400.662	400.192	86.451	90.963	80.863	27.283	60185.719	7943.397	60707.645	47.995	-0.212
03.11.2022	13:06:06.421	230.385	230.539	231.676	0.012	398.731	400.323	400.490	88.929	89.300	81.522	27.239	57315.391	7513.451	57805.758	47.993	-0.049
03.11.2022	13:06:06.431	230.227	230.508	231.389	0.012	398.693	400.047	399.977	85.995	87.777	80.139	26.997	57491.867	7080.761	57926.262	47.987	0.165
03.11.2022	13:06:06.441	230.588	231.007	231.952	0.012	399.371	401.058	400.755	87.206	91.164	80.359	28.292	59813.742	7354.437	60264.180	47.994	-0.382
03.11.2022	13:06:06.451	230.410	230.741	231.834	0.012	398.905	400.742	400.564	87.230	88.393	81.023	27.194	56339.684	7168.501	56793.902	47.993	0.063
03.11.2022	13:06:06.461	230.362	230.787	231.817	0.012	398.957	400.778	400.444	85.478	88.679	80.946	27.235	59143.898	7570.538	59626.453	47.998	0.261
03.11.2022	13:06:06.471	230.682	230.852	231.856	0.012	399.345	400.709	400.859	89.221	89.965	81.225	27.747	58822.066	7687.461	59322.277	48.003	0.176
03.11.2022	13:06:06.481	230.331	230.646	231.500	0.012	398.897	400.282	400.152	87.306	88.283	80.658	26.997	57112.242	6922.357	57530.230	47.998	0.479
03.11.2022	13:06:06.491	230.455	230.987	232.005	0.012	399.182	401.175	400.653	86.335	91.297	81.186	27.863	60257.047	7689.587	60745.711	48.006	0.021
03.11.2022	13:06:06.501	230.584	230.746	231.939	0.012	399.051	400.759	400.892	88.778	89.319	81.594	27.048	57341.430	7550.965	57836.465	48.006	0.152
03.11.2022	13:06:06.511	230.392	230.675	231.596	0.012	398.963	400.389	400.302	85.910	87.713	80.131	26.791	57424.094	7429.815	57902.750	48.002	0.350
