Messdaten Export		Seriennummer: 2008-208

Messung: , , , , , 

Intervall: 1 sec
Spannung: 229.999 V


Datum/Zeit: 20.10.2022	08:12:16.000 - 20.10.2022	14:44:35.000

Datum	Zeit	UL1	UL2	UL3	UNE	U12	U23	U31	I1	I2	I3	IN	P(H1)	Q(H1)	S(H1)	F	DFDT
20.10.2022	13:00:11.047	231.458	232.341	230.982	0.008	401.551	401.881	399.897	35.291	30.535	19.932	49.242	-10535.488	-2743.288	10886.787	50.012	0.192
20.10.2022	13:00:11.057	231.638	232.981	231.373	0.008	402.278	402.963	400.186	34.757	30.679	20.036	49.489	-9480.099	-3419.117	10077.829	50.009	0.087
20.10.2022	13:00:11.067	231.573	232.860	231.592	0.008	401.909	403.140	400.435	34.943	30.696	22.093	51.582	-10127.709	-2750.120	10494.458	50.011	-0.084
20.10.2022	13:00:11.077	231.501	232.476	231.282	0.008	401.616	402.316	400.227	35.273	30.751	19.759	48.033	-11980.979	-2520.036	12243.139	50.017	0.394
20.10.2022	13:00:11.087	231.828	232.697	231.592	0.008	402.142	402.660	400.842	34.785	30.755	17.088	44.000	-11521.068	-3370.649	12004.012	50.014	0.191
20.10.2022	13:00:11.097	231.501	232.356	231.285	0.008	401.542	402.103	400.310	35.470	30.315	17.867	43.963	-12564.278	-2243.551	12763.017	50.020	0.140
20.10.2022	13:00:11.107	231.405	232.428	231.204	0.009	401.568	402.128	400.078	35.614	30.369	17.322	42.806	-12091.436	-2905.853	12435.707	50.022	0.394
20.10.2022	13:00:11.117	231.574	232.374	231.455	0.008	401.557	402.252	400.600	35.100	30.765	17.384	42.958	-12050.204	-3022.636	12423.516	50.022	0.133
20.10.2022	13:00:11.127	231.341	231.994	230.968	0.009	401.134	401.387	399.983	35.410	30.725	17.325	42.348	-12759.152	-2401.118	12983.117	50.027	0.235
20.10.2022	13:00:11.137	231.474	232.582	231.270	0.009	401.806	402.331	400.139	34.759	30.902	17.565	42.281	-11501.475	-3087.595	11908.701	50.023	0.056
20.10.2022	13:00:11.147	231.376	232.492	231.525	0.009	401.425	402.596	400.372	34.814	31.119	18.929	43.746	-12518.129	-2315.706	12730.517	50.025	-0.101
20.10.2022	13:00:11.157	231.275	232.087	231.069	0.009	401.101	401.659	399.966	35.602	30.957	17.922	42.697	-12747.094	-2795.124	13049.947	50.031	0.364
