Messdaten Export		Seriennummer: 2008-208

Messung: , , , , , 

Intervall: 1 sec
Spannung: 229.999 V


Datum/Zeit: 10.08.2022	08:21:31.000 - 10.08.2022	17:23:49.000

Datum	Zeit	UL1	UL2	UL3	UNE	U12	U23	U31	I1	I2	I3	IN	P(H1)	Q(H1)	S(H1)	F	DFDT
10.08.2022	13:41:17.370	231.445	231.470	231.768	0.008	400.633	401.195	401.323	13.678	9.170	10.233	18.435	-1646.502	-4454.128	4748.708	50.283	0.395
10.08.2022	13:41:17.380	231.750	231.756	231.940	0.008	401.218	401.534	401.720	14.214	9.038	9.554	18.671	-987.592	-4437.727	4546.291	50.281	0.200
10.08.2022	13:41:17.390	231.445	231.576	231.843	0.007	400.716	401.402	401.345	13.604	9.005	10.004	18.547	-1503.647	-4220.089	4479.967	50.284	0.018
10.08.2022	13:41:17.400	231.388	231.757	231.846	0.008	400.878	401.633	401.173	13.335	10.053	9.484	17.974	-1035.489	-4514.923	4632.145	50.286	0.275
10.08.2022	13:41:17.410	231.593	231.820	232.183	0.007	400.981	401.968	401.782	13.412	9.809	10.003	18.512	-1642.007	-4335.481	4636.010	50.284	0.004
10.08.2022	13:41:17.420	231.379	231.480	231.730	0.007	400.605	401.177	401.205	13.371	9.607	9.863	17.658	-1925.336	-4634.336	5018.365	50.290	0.182
10.08.2022	13:41:17.430	231.536	232.046	232.010	0.007	401.284	402.063	401.379	13.537	10.313	9.968	18.585	-738.510	-4510.555	4570.613	50.290	0.288
10.08.2022	13:41:17.440	231.448	231.947	232.294	0.008	400.889	402.350	401.653	13.302	9.751	11.094	19.497	-1651.575	-4369.194	4670.927	50.294	0.199
10.08.2022	13:41:17.450	231.295	231.492	231.733	0.008	400.517	401.253	401.097	13.529	9.426	10.046	17.973	-1920.339	-4399.873	4800.686	50.304	0.708
10.08.2022	13:41:17.460	231.535	231.697	231.818	0.008	400.975	401.438	401.373	13.889	9.150	9.444	18.095	-1192.826	-4389.228	4548.423	50.304	0.503
10.08.2022	13:41:17.470	231.188	231.444	231.687	0.007	400.365	401.207	400.947	13.259	8.970	9.907	17.949	-1661.044	-4165.926	4484.864	50.309	0.274
10.08.2022	13:41:17.480	231.099	231.514	231.615	0.007	400.403	401.246	400.711	13.086	9.816	9.463	17.587	-1122.086	-4447.955	4587.306	50.313	0.445
10.08.2022	13:41:17.490	231.290	231.507	231.866	0.007	400.452	401.422	401.242	13.324	9.526	9.921	18.322	-1758.059	-4218.688	4570.350	50.310	0.066
10.08.2022	13:41:17.500	231.078	231.192	231.435	0.007	400.095	400.678	400.683	13.197	9.556	9.612	17.512	-1841.119	-4523.806	4884.111	50.316	0.159
10.08.2022	13:41:17.510	231.250	231.757	231.724	0.007	400.783	401.560	400.891	13.377	10.215	9.582	18.207	-792.687	-4383.205	4454.305	50.313	0.131
10.08.2022	13:41:17.520	231.180	231.636	231.986	0.007	400.392	401.788	401.178	13.253	9.563	10.769	19.139	-1651.206	-4322.818	4627.444	50.314	-0.090
10.08.2022	13:41:17.530	231.052	231.166	231.401	0.008	400.040	400.641	400.626	13.616	9.242	9.775	18.091	-1841.556	-4244.235	4626.539	50.321	0.388
10.08.2022	13:41:17.540	231.322	231.416	231.510	0.008	400.570	400.891	400.935	14.032	9.001	9.080	18.469	-1066.030	-4149.845	4284.581	50.318	0.187
10.08.2022	13:41:17.550	231.006	231.195	231.413	0.008	400.018	400.713	400.567	13.315	8.936	9.592	18.160	-1580.959	-4090.136	4385.047	50.320	-0.058
10.08.2022	13:41:17.560	230.932	231.249	231.316	0.007	400.070	400.696	400.330	13.023	9.775	9.173	17.666	-890.551	-4127.701	4222.676	50.319	0.093
10.08.2022	13:41:17.570	231.154	231.257	231.608	0.008	400.148	400.922	400.931	13.272	9.374	9.727	18.530	-1472.228	-4248.340	4496.203	50.314	-0.298
10.08.2022	13:41:17.580	230.983	230.965	231.211	0.008	399.838	400.231	400.441	13.426	9.421	9.520	17.965	-1913.628	-4409.554	4806.884	50.315	-0.223
10.08.2022	13:41:17.590	231.167	231.533	231.496	0.007	400.545	401.104	400.657	13.655	10.161	9.577	18.738	-932.582	-4383.017	4481.132	50.309	-0.223
10.08.2022	13:41:17.600	231.125	231.446	231.809	0.007	400.200	401.409	401.016	13.425	9.467	10.861	19.721	-1547.753	-4237.512	4511.324	50.307	-0.224
10.08.2022	13:41:17.610	231.044	231.048	231.319	0.007	399.932	400.427	400.588	13.688	9.132	9.962	18.640	-1730.293	-4363.209	4693.774	50.309	-0.420
10.08.2022	13:41:17.620	231.360	231.347	231.491	0.007	400.537	400.780	400.993	14.161	8.991	9.294	18.927	-1118.661	-4213.492	4359.463	50.302	0.001
10.08.2022	13:41:17.630	231.075	231.188	231.424	0.008	400.070	400.696	400.658	13.441	9.005	9.881	18.718	-1512.754	-4192.563	4457.130	50.301	-0.242
10.08.2022	13:41:17.640	231.027	231.320	231.395	0.007	400.209	400.820	400.491	13.010	9.939	9.489	18.101	-732.794	-4307.333	4369.222	50.299	-0.414
10.08.2022	13:41:17.650	231.281	231.345	231.739	0.007	400.324	401.103	401.173	13.240	9.526	10.192	18.779	-1255.009	-4517.816	4688.892	50.293	-0.133
10.08.2022	13:41:17.660	231.149	231.071	231.367	0.008	400.070	400.442	400.740	13.526	9.528	9.874	18.035	-1863.235	-4536.855	4904.559	50.295	-0.410
10.08.2022	13:41:17.670	231.386	231.748	231.752	0.008	400.898	401.530	401.074	13.823	10.396	9.902	19.046	-990.027	-4591.173	4696.703	50.288	-0.238
10.08.2022	13:41:17.680	231.350	231.716	232.124	0.008	400.578	401.968	401.483	13.368	10.015	11.516	20.387	-1891.984	-4478.244	4861.510	50.286	-0.234
10.08.2022	13:41:17.690	231.230	231.276	231.592	0.007	400.237	400.906	400.992	13.433	9.594	10.536	18.980	-1945.935	-4487.052	4890.838	50.290	-0.441
10.08.2022	13:41:17.700	231.551	231.574	231.785	0.007	400.839	401.281	401.423	14.015	9.218	9.929	19.217	-1223.034	-4522.762	4685.209	50.285	0.096
10.08.2022	13:41:17.710	231.299	231.452	231.748	0.008	400.434	401.257	401.140	13.575	9.349	10.444	19.166	-1974.425	-4452.821	4870.931	50.286	-0.020
10.08.2022	13:41:17.720	231.268	231.617	231.756	0.008	400.608	401.455	401.016	13.118	10.094	9.983	18.480	-843.988	-4583.764	4660.816	50.285	-0.209
10.08.2022	13:41:17.730	231.511	231.691	232.121	0.008	400.744	401.817	401.697	12.997	9.613	10.649	19.350	-1196.819	-4421.812	4580.916	50.280	-0.028
10.08.2022	13:41:17.740	231.376	231.458	231.770	0.008	400.520	401.223	401.271	13.131	9.807	10.304	18.786	-1876.839	-4665.012	5028.406	50.284	-0.278
10.08.2022	13:41:17.750	231.615	232.101	232.138	0.008	401.328	402.250	401.603	13.626	10.517	10.078	19.437	-1176.956	-4592.604	4741.017	50.280	-0.038
10.08.2022	13:41:17.760	231.566	232.024	232.448	0.008	400.982	402.566	401.949	13.231	9.846	11.327	20.262	-1608.706	-4420.318	4703.950	50.282	-0.020
10.08.2022	13:41:17.770	231.453	231.602	231.909	0.007	400.677	401.513	401.449	13.337	9.509	10.292	19.006	-1855.902	-4345.584	4725.302	50.291	-0.104
10.08.2022	13:41:17.780	231.749	231.875	232.039	0.007	401.247	401.800	401.799	13.976	9.267	9.501	19.380	-1299.496	-4289.244	4481.774	50.289	0.433
10.08.2022	13:41:17.790	231.448	231.701	231.941	0.007	400.764	401.674	401.417	13.470	9.301	9.899	19.215	-2028.821	-4098.177	4572.873	50.292	0.514
10.08.2022	13:41:17.800	231.378	231.820	231.912	0.008	400.866	401.803	401.221	13.041	9.993	9.393	18.498	-1059.261	-4218.851	4349.797	50.294	0.291
10.08.2022	13:41:17.810	231.584	231.858	232.250	0.008	400.941	402.113	401.843	12.888	9.679	10.119	19.172	-1618.547	-4213.794	4513.952	50.292	0.013
10.08.2022	13:41:17.820	231.427	231.607	231.883	0.007	400.680	401.491	401.385	13.093	9.743	9.862	18.442	-1973.112	-4507.176	4920.143	50.298	0.159
10.08.2022	13:41:17.830	231.662	232.238	232.225	0.008	401.485	402.482	401.681	13.773	10.377	9.761	19.362	-1312.551	-4538.739	4724.716	50.295	0.153
10.08.2022	13:41:17.840	231.624	232.187	232.532	0.008	401.185	402.827	402.013	13.808	10.011	11.158	20.660	-2000.196	-4394.396	4828.199	50.298	0.013
10.08.2022	13:41:17.850	231.478	231.748	231.985	0.007	400.828	401.759	401.477	13.738	9.811	10.150	19.189	-2140.081	-4300.455	4803.526	50.307	0.585
10.08.2022	13:41:17.860	231.722	231.993	232.119	0.007	401.308	402.037	401.799	13.849	9.711	9.393	19.212	-1589.894	-4349.974	4631.418	50.308	0.488
10.08.2022	13:41:17.870	231.412	231.802	232.012	0.007	400.797	401.886	401.407	13.426	9.651	9.887	19.097	-2234.110	-4227.771	4781.767	50.313	0.310
10.08.2022	13:41:17.880	231.328	231.847	231.906	0.007	400.840	401.858	401.144	13.253	10.022	9.447	18.365	-1226.032	-4347.434	4517.005	50.316	0.440
10.08.2022	13:41:17.890	231.484	231.782	232.156	0.008	400.789	401.981	401.661	13.125	9.548	9.899	19.046	-1903.881	-4007.236	4436.520	50.315	0.075
10.08.2022	13:41:17.900	231.264	231.452	231.726	0.007	400.397	401.229	401.106	13.044	9.686	9.562	18.329	-2414.638	-4304.477	4935.483	50.321	0.211
10.08.2022	13:41:17.910	231.426	232.012	231.979	0.007	401.082	402.075	401.264	13.391	10.275	9.566	19.080	-1433.149	-4277.462	4511.164	50.318	0.164
10.08.2022	13:41:17.920	231.332	231.849	232.195	0.008	400.652	402.217	401.483	13.289	9.659	10.734	20.019	-2143.538	-4119.280	4643.622	50.319	-0.100
10.08.2022	13:41:17.930	231.183	231.339	231.611	0.007	400.238	401.032	400.926	13.533	9.319	9.865	18.693	-2343.782	-4152.992	4768.717	50.325	0.366
10.08.2022	13:41:17.940	231.441	231.573	231.718	0.007	400.736	401.270	401.231	13.937	9.126	9.327	18.952	-1812.987	-4155.728	4533.982	50.322	0.154
10.08.2022	13:41:17.950	231.116	231.342	231.594	0.007	400.169	401.059	400.828	13.463	9.219	9.739	18.746	-2498.297	-4082.727	4786.455	50.322	-0.167
10.08.2022	13:41:17.960	231.012	231.363	231.492	0.007	400.161	401.014	400.563	13.035	9.666	9.436	17.974	-1434.118	-4204.051	4441.930	50.321	-0.031
10.08.2022	13:41:17.970	231.203	231.341	231.775	0.008	400.183	401.204	401.133	13.029	9.117	10.084	18.675	-1977.207	-4153.300	4599.918	50.315	-0.362
10.08.2022	13:41:17.980	231.037	231.038	231.356	0.008	399.882	400.474	400.626	13.321	9.297	9.895	18.209	-2443.676	-4466.334	5091.138	50.315	-0.312
10.08.2022	13:41:17.990	231.232	231.620	231.634	0.007	400.617	401.355	400.837	13.676	9.937	9.838	19.077	-1432.047	-4312.882	4544.415	50.307	-0.368
10.08.2022	13:41:18.000	231.182	231.524	231.943	0.007	400.250	401.646	401.194	13.382	9.421	10.908	20.048	-2097.767	-4143.977	4644.693	50.305	-0.514
10.08.2022	13:41:18.010	231.095	231.127	231.451	0.008	399.985	400.651	400.765	13.542	9.416	10.126	18.761	-2187.704	-4542.063	5041.466	50.308	0.021
10.08.2022	13:41:18.020	231.409	231.462	231.618	0.008	400.630	401.031	401.153	13.931	9.604	9.648	18.991	-1596.973	-4506.262	4780.871	50.301	-0.189
10.08.2022	13:41:18.030	231.146	231.328	231.535	0.007	400.218	400.944	400.822	13.524	9.788	9.864	18.796	-2336.318	-4248.008	4848.087	50.299	-0.442
10.08.2022	13:41:18.040	231.112	231.491	231.548	0.007	400.387	401.147	400.695	13.112	10.440	9.438	18.121	-1316.669	-4486.944	4676.140	50.297	-0.179
10.08.2022	13:41:18.050	231.346	231.534	231.895	0.007	400.496	401.456	401.358	12.977	10.172	10.186	18.937	-1902.021	-4416.194	4808.374	50.292	-0.368
10.08.2022	13:41:18.060	231.205	231.247	231.490	0.008	400.229	400.748	400.889	13.140	10.173	9.875	18.339	-2250.701	-4556.365	5081.940	50.293	-0.201
10.08.2022	13:41:18.070	231.444	231.894	231.852	0.008	401.046	401.781	401.203	13.582	10.662	10.009	19.281	-1314.757	-4698.552	4879.034	50.288	-0.213
10.08.2022	13:41:18.080	231.436	231.845	232.193	0.008	400.772	402.144	401.604	13.502	10.142	11.226	20.233	-2166.339	-4320.098	4832.832	50.286	-0.355
10.08.2022	13:41:18.090	231.335	231.409	231.671	0.008	400.464	401.079	401.142	13.518	9.819	10.183	18.641	-2242.085	-4472.692	5003.190	50.291	0.166
10.08.2022	13:41:18.100	231.646	231.709	231.853	0.008	401.059	401.440	401.560	13.840	9.677	9.562	18.872	-1587.536	-4390.688	4668.877	50.286	-0.022
10.08.2022	13:41:18.110	231.404	231.578	231.793	0.007	400.656	401.373	401.281	13.522	9.833	10.040	18.952	-2119.156	-4525.875	4997.436	50.286	-0.248
10.08.2022	13:41:18.120	231.366	231.707	231.768	0.007	400.792	401.508	401.124	13.280	10.377	9.630	18.494	-1171.036	-4470.214	4621.053	50.284	-0.075
10.08.2022	13:41:18.130	231.585	231.736	232.106	0.007	400.866	401.810	401.763	13.232	10.045	10.201	19.453	-1808.839	-4434.543	4789.267	50.279	-0.359
10.08.2022	13:41:18.140	231.425	231.451	231.723	0.007	400.567	401.137	401.300	13.272	10.086	9.937	18.916	-2104.110	-4549.680	5012.670	50.281	-0.165
10.08.2022	13:41:18.150	231.637	232.052	232.053	0.008	401.323	402.090	401.572	13.613	10.462	9.916	19.560	-1195.119	-4598.501	4751.265	50.275	-0.168
10.08.2022	13:41:18.160	231.618	231.992	232.376	0.008	401.039	402.430	401.939	13.526	9.862	11.213	20.546	-1985.022	-4277.595	4715.732	50.274	-0.352
10.08.2022	13:41:18.170	231.521	231.601	231.877	0.007	400.771	401.445	401.480	13.676	9.656	10.299	19.172	-2241.696	-4453.315	4985.701	50.279	0.169
10.08.2022	13:41:18.180	231.790	231.852	232.027	0.007	401.279	401.738	401.842	13.922	9.475	9.693	19.299	-1469.284	-4325.251	4567.997	50.275	0.036
10.08.2022	13:41:18.190	231.485	231.631	231.888	0.008	400.749	401.515	401.441	13.526	9.349	10.010	19.264	-2217.809	-4243.622	4788.215	50.277	-0.101
10.08.2022	13:41:18.200	231.417	231.735	231.820	0.007	400.852	401.590	401.209	13.397	9.900	9.481	18.698	-1081.907	-4380.626	4512.250	50.277	0.102
10.08.2022	13:41:18.210	231.625	231.761	232.140	0.007	400.928	401.873	401.810	13.406	9.506	10.104	19.479	-1752.489	-4273.997	4619.336	50.272	-0.232
10.08.2022	13:41:18.220	231.444	231.505	231.767	0.007	400.640	401.243	401.326	13.476	9.754	9.861	18.794	-2361.887	-4484.689	5068.624	50.275	-0.070
10.08.2022	13:41:18.230	231.623	232.113	232.110	0.008	401.350	402.231	401.585	13.738	10.454	9.881	19.553	-1357.598	-4482.666	4683.734	50.271	-0.044
10.08.2022	13:41:18.240	231.563	232.012	232.402	0.008	400.978	402.516	401.899	13.570	9.858	11.160	20.558	-2045.867	-4344.963	4802.528	50.272	-0.145
10.08.2022	13:41:18.250	231.430	231.601	231.849	0.007	400.682	401.468	401.342	13.672	9.507	10.142	19.012	-2095.981	-4312.633	4794.991	50.280	0.445
10.08.2022	13:41:18.260	231.665	231.846	231.977	0.007	401.167	401.738	401.640	13.722	9.302	9.385	18.989	-1539.252	-4035.367	4318.968	50.279	0.311
10.08.2022	13:41:18.270	231.325	231.642	231.886	0.007	400.598	401.591	401.257	12.918	9.385	9.773	18.646	-2195.670	-4082.809	4635.763	50.284	0.197
10.08.2022	13:41:18.280	231.222	231.734	231.828	0.008	400.637	401.678	401.011	12.618	9.880	9.374	17.980	-1111.426	-4167.211	4312.877	50.287	0.439
