Messdaten Export		Seriennummer: 2008-208

Messung: , , , , , 

Intervall: 1 sec
Spannung: 229.999 V


Datum/Zeit: 10.08.2022	08:21:31.000 - 10.08.2022	17:23:49.000

Datum	Zeit	UL1	UL2	UL3	UNE	U12	U23	U31	I1	I2	I3	IN	P(H1)	Q(H1)	S(H1)	F	DFDT
10.08.2022	13:51:56.106	230.817	231.230	231.446	0.007	399.793	400.851	400.445	13.899	11.556	13.151	16.959	5105.714	-5081.543	7203.499	50.814	-0.273
10.08.2022	13:51:56.116	231.051	231.320	231.758	0.007	399.970	401.185	401.035	14.597	10.850	13.973	17.904	4943.771	-5053.909	7069.856	50.806	-0.466
10.08.2022	13:51:56.126	230.929	231.083	231.484	0.007	399.721	400.672	400.701	14.024	10.707	13.449	17.211	4357.733	-5153.560	6749.000	50.806	-0.419
10.08.2022	13:51:56.136	231.145	231.648	231.746	0.008	400.482	401.492	400.926	14.481	11.929	13.569	17.445	5938.370	-5102.070	7829.135	50.801	-0.263
10.08.2022	13:51:56.146	231.140	231.653	232.105	0.007	400.269	401.927	401.328	14.206	11.436	15.101	18.058	4910.907	-5036.476	7034.423	50.797	-0.445
10.08.2022	13:51:56.156	231.097	231.257	231.683	0.007	400.016	400.999	401.018	14.116	11.016	13.779	17.364	4794.192	-5151.254	7037.024	50.801	-0.010
10.08.2022	13:51:56.166	231.432	231.645	231.894	0.007	400.715	401.488	401.446	15.322	10.948	13.276	17.949	5281.651	-5138.913	7369.143	50.795	-0.098
10.08.2022	13:51:56.176	231.216	231.571	231.937	0.007	400.358	401.589	401.274	14.266	10.959	13.778	17.591	4499.072	-5077.103	6783.703	50.793	-0.377
10.08.2022	13:51:56.186	231.201	231.599	231.826	0.007	400.455	401.494	401.104	13.935	11.853	13.217	17.087	5245.982	-5112.974	7325.492	50.795	-0.018
10.08.2022	13:51:56.196	231.413	231.668	232.118	0.007	400.590	401.791	401.664	14.757	11.052	14.035	17.972	5034.070	-5019.516	7108.967	50.790	-0.188
10.08.2022	13:51:56.206	231.249	231.377	231.779	0.007	400.256	401.166	401.247	14.216	10.696	13.516	17.414	4465.203	-5133.555	6803.780	50.791	-0.166
10.08.2022	13:51:56.216	231.425	231.919	232.009	0.008	400.957	401.951	401.403	14.465	11.786	13.696	17.814	5735.812	-5153.893	7711.170	50.788	-0.079
10.08.2022	13:51:56.226	231.377	231.897	232.346	0.008	400.675	402.356	401.744	14.208	11.218	15.316	18.369	5088.734	-5020.905	7148.756	50.785	-0.335
10.08.2022	13:51:56.236	231.290	231.455	231.863	0.007	400.354	401.326	401.342	14.251	10.852	13.826	17.300	4730.616	-5161.090	7001.113	50.790	0.098
10.08.2022	13:51:56.246	231.567	231.798	232.038	0.007	400.954	401.750	401.694	15.555	10.681	13.317	17.904	5417.327	-5168.845	7487.616	50.785	0.033
10.08.2022	13:51:56.256	231.309	231.693	232.037	0.007	400.529	401.794	401.444	14.601	10.680	13.925	17.800	4437.863	-5175.407	6817.585	50.784	-0.312
10.08.2022	13:51:56.266	231.249	231.684	231.894	0.007	400.559	401.644	401.195	14.026	11.547	13.099	17.028	5030.472	-5175.848	7217.690	50.785	0.001
10.08.2022	13:51:56.276	231.406	231.676	232.121	0.007	400.595	401.806	401.651	14.696	10.868	13.773	17.485	5022.789	-5088.891	7150.190	50.782	-0.115
10.08.2022	13:51:56.286	231.195	231.358	231.726	0.007	400.211	401.111	401.129	14.178	10.819	13.363	16.863	4609.967	-5142.432	6906.258	50.785	-0.000
10.08.2022	13:51:56.296	231.337	231.891	231.928	0.007	400.874	401.880	401.216	14.417	11.958	13.769	17.522	5764.088	-5263.770	7805.895	50.784	0.114
10.08.2022	13:51:56.306	231.246	231.820	232.223	0.007	400.507	402.207	401.488	14.042	11.275	15.142	18.131	4862.501	-4947.113	6936.703	50.782	-0.150
10.08.2022	13:51:56.316	231.097	231.318	231.714	0.007	400.062	401.107	401.022	14.006	10.634	13.434	16.965	4555.095	-5137.379	6865.971	50.790	0.294
10.08.2022	13:51:56.326	231.356	231.643	231.868	0.007	400.637	401.494	401.338	15.287	10.638	12.932	17.447	5235.118	-5205.456	7382.630	50.787	0.241
