Messdaten Export		Seriennummer: 2008-208

Messung: , , , , , 

Intervall: 1 sec
Spannung: 229.999 V


Datum/Zeit: 20.10.2022	08:12:16.000 - 20.10.2022	14:44:35.000

Datum	Zeit	UL1	UL2	UL3	UNE	U12	U23	U31	I1	I2	I3	IN	P(H1)	Q(H1)	S(H1)	F	DFDT
20.10.2022	10:12:58.821	230.663	231.386	231.243	0.011	399.691	400.919	400.143	30.128	20.730	34.044	31.927	15711.428	-503.713	15719.500	49.995	0.111
20.10.2022	10:12:58.831	230.866	232.054	231.639	0.011	400.460	402.040	400.449	30.208	22.221	34.517	32.524	17022.396	-1240.248	17067.518	49.990	0.000
20.10.2022	10:12:58.841	230.856	231.987	231.936	0.011	400.167	402.349	400.813	29.840	21.232	36.708	34.149	16051.465	-771.578	16069.998	49.991	-0.178
20.10.2022	10:12:58.851	230.763	231.579	231.459	0.011	399.879	401.365	400.390	30.205	20.138	34.587	33.226	15742.428	-938.411	15770.372	49.997	0.351
20.10.2022	10:12:58.861	231.036	231.848	231.609	0.011	400.418	401.671	400.743	31.578	20.526	33.807	33.522	16474.492	-778.333	16492.867	49.995	0.213
20.10.2022	10:12:58.871	230.743	231.666	231.492	0.011	399.949	401.504	400.354	30.095	20.579	35.021	32.936	15728.557	-633.125	15741.294	50.001	0.177
20.10.2022	10:12:58.881	230.664	231.725	231.418	0.011	399.988	401.520	400.139	30.026	21.024	34.188	32.152	16285.375	-668.916	16299.107	50.002	0.311
20.10.2022	10:12:58.891	230.872	231.715	231.679	0.011	400.045	401.695	400.701	31.160	20.481	35.035	33.118	16495.252	-868.607	16518.105	50.000	-0.059
20.10.2022	10:12:58.901	230.732	231.482	231.327	0.011	399.820	401.109	400.256	30.185	20.713	35.021	32.317	16028.230	-570.614	16038.385	50.004	0.097
20.10.2022	10:12:58.911	230.984	232.136	231.728	0.011	400.627	402.185	400.637	30.419	22.430	35.218	32.931	17232.570	-1290.232	17280.803	49.997	-0.106
20.10.2022	10:12:58.921	231.018	232.088	232.038	0.011	400.402	402.499	401.059	30.078	21.515	37.215	34.706	16240.438	-771.284	16258.741	49.997	-0.318
20.10.2022	10:12:58.931	230.964	231.696	231.620	0.011	400.145	401.599	400.718	30.156	20.575	35.176	33.626	15900.670	-586.433	15911.480	50.002	0.206
20.10.2022	10:12:58.941	231.278	232.008	231.806	0.011	400.762	401.968	401.140	31.553	21.168	34.038	33.643	16587.623	-889.800	16611.473	49.998	0.033
20.10.2022	10:12:58.951	230.986	231.873	231.696	0.011	400.341	401.846	400.752	30.175	20.895	35.409	33.340	15911.013	-727.563	15927.639	50.002	0.018
