Messdaten Export		Seriennummer: 2008-208

Messung: , , , , , 

Intervall: 1 sec
Spannung: 229.999 V


Datum/Zeit: 03.11.2022	09:26:23.000 - 03.11.2022	16:11:22.000

Datum	Zeit	UL1	UL2	UL3	UNE	U12	U23	U31	I1	I2	I3	IN	P(H1)	Q(H1)	S(H1)	F	DFDT
03.11.2022	13:01:50.848	231.473	231.268	232.404	0.013	400.835	401.042	402.089	58.080	67.793	39.555	42.372	34696.922	15679.514	38075.234	50.084	-0.085
03.11.2022	13:01:50.858	231.363	231.101	232.420	0.013	400.472	400.958	402.085	57.720	66.522	40.813	41.520	30570.770	14997.281	34051.293	50.086	-0.037
03.11.2022	13:01:50.868	231.313	231.114	232.333	0.012	400.483	400.875	401.938	56.682	63.769	39.451	40.250	32832.125	14464.814	35877.281	50.088	0.232
03.11.2022	13:01:50.878	231.470	231.039	232.289	0.013	400.617	400.644	402.104	59.706	66.398	39.857	41.579	33411.520	15904.907	37003.992	50.087	0.022
03.11.2022	13:01:50.888	231.223	230.917	232.077	0.013	400.281	400.419	401.658	58.039	65.559	39.480	41.185	30887.055	14728.714	34219.074	50.091	0.154
03.11.2022	13:01:50.898	231.241	231.246	232.421	0.013	400.492	401.162	401.902	57.318	64.439	39.474	40.431	33218.281	14848.652	36385.941	50.090	0.138
03.11.2022	13:01:50.908	231.334	230.983	232.409	0.013	400.321	400.806	402.114	58.490	65.017	40.408	41.184	31716.240	15680.287	35380.660	50.089	-0.129
03.11.2022	13:01:50.918	231.229	230.943	232.151	0.013	400.275	400.540	401.727	56.469	64.778	38.963	41.010	31383.404	14248.193	34466.348	50.094	0.206
03.11.2022	13:01:50.928	231.383	231.389	232.545	0.013	400.738	401.393	402.133	58.055	64.263	39.634	40.214	33503.410	14263.497	36413.262	50.093	0.195
03.11.2022	13:01:50.938	231.267	231.106	232.512	0.012	400.328	401.111	402.079	58.053	65.392	40.576	41.226	31820.266	14997.787	35177.590	50.098	0.234
03.11.2022	13:01:50.948	231.193	231.090	232.395	0.012	400.275	401.011	401.871	57.025	66.051	39.584	41.175	32635.061	14841.098	35851.156	50.105	0.621
03.11.2022	13:01:50.958	231.306	231.132	232.370	0.012	400.451	400.939	401.992	59.542	62.946	40.181	39.496	31855.063	15284.104	35331.980	50.107	0.416
03.11.2022	13:01:50.968	231.044	230.828	232.023	0.013	400.038	400.343	401.421	57.912	65.070	39.609	41.413	31866.674	15343.590	35368.215	50.113	0.411
03.11.2022	13:01:50.978	231.031	231.070	232.304	0.013	400.118	400.979	401.587	57.290	67.453	39.776	41.770	33076.531	15333.800	36457.953	50.116	0.479
03.11.2022	13:01:50.988	231.057	230.907	232.325	0.012	399.920	400.786	401.779	58.846	62.109	40.975	38.836	30579.090	15267.084	34178.422	50.118	0.243
03.11.2022	13:01:50.998	230.938	230.733	231.972	0.013	399.825	400.234	401.307	57.240	64.409	39.263	40.961	32158.512	15356.440	35636.922	50.123	0.319
03.11.2022	13:01:51.008	231.087	231.128	232.324	0.013	400.224	401.035	401.658	58.021	66.989	39.851	41.609	32851.191	15360.916	36265.113	50.122	0.181
03.11.2022	13:01:51.018	230.973	230.947	232.340	0.013	399.867	400.906	401.659	57.388	62.070	40.944	38.901	30003.252	14709.852	33415.188	50.127	0.216
03.11.2022	13:01:51.028	230.940	230.808	232.118	0.013	399.851	400.487	401.413	56.843	65.680	39.748	41.137	33556.328	15619.632	37013.512	50.133	0.541
03.11.2022	13:01:51.038	231.048	230.835	232.098	0.013	399.980	400.446	401.525	59.800	66.475	40.610	41.132	31916.359	16252.445	35816.141	50.134	0.329
03.11.2022	13:01:51.048	230.773	230.661	231.860	0.012	399.581	400.130	401.046	58.056	62.515	40.319	39.019	30670.102	14965.186	34126.410	50.139	0.304
03.11.2022	13:01:51.058	230.807	230.803	232.050	0.013	399.712	400.502	401.179	57.527	67.522	40.282	41.080	34382.496	16079.656	37956.703	50.139	0.266
03.11.2022	13:01:51.068	230.848	230.630	232.034	0.013	399.533	400.274	401.333	58.934	65.870	41.562	40.075	30628.242	15995.945	34553.719	50.139	0.025
