Messdaten Export		Seriennummer: 2008-208

Messung: , , , , , 

Intervall: 1 sec
Spannung: 229.999 V


Datum/Zeit: 21.07.2022	07:37:46.000 - 21.07.2022	13:36:41.000

Datum	Zeit	UL1	UL2	UL3	UNE	U12	U23	U31	I1	I2	I3	IN	P(H1)	Q(H1)	S(H1)	F	DFDT
21.07.2022	12:40:32.337	231.000	231.207	231.599	0.005	400.031	400.885	400.729	70.245	68.579	68.361	3.964	-47394.238	6251.272	47804.730	50.007	0.063
21.07.2022	12:40:32.347	231.264	231.768	232.081	0.005	400.703	401.943	401.262	69.844	67.212	67.804	4.054	-46444.422	6182.996	46854.176	50.004	0.023
21.07.2022	12:40:32.357	231.241	231.649	232.279	0.005	400.436	402.044	401.526	69.773	68.075	67.159	4.228	-47534.969	5836.484	47891.938	50.007	-0.007
21.07.2022	12:40:32.367	231.247	231.645	232.144	0.005	400.520	401.875	401.379	70.241	68.266	68.091	3.869	-47256.531	5376.849	47561.438	50.013	0.454
21.07.2022	12:40:32.377	231.532	231.774	232.253	0.005	400.934	401.985	401.761	69.340	67.809	68.317	3.678	-47073.578	5998.458	47454.223	50.013	0.287
21.07.2022	12:40:32.387	231.257	231.565	231.964	0.005	400.535	401.571	401.236	70.188	68.376	68.421	3.673	-47866.578	5336.734	48163.160	50.019	0.301
21.07.2022	12:40:32.397	231.215	231.816	232.144	0.005	400.669	402.090	401.256	70.417	67.692	68.332	3.851	-46885.043	5775.562	47239.438	50.022	0.448
21.07.2022	12:40:32.407	231.290	231.577	232.191	0.005	400.452	401.827	401.535	69.651	68.483	68.177	4.155	-47697.906	6103.965	48086.887	50.022	0.169
21.07.2022	12:40:32.417	231.057	231.296	231.653	0.005	400.160	401.022	400.809	70.619	69.141	68.963	4.035	-47861.246	5843.903	48216.695	50.028	0.299
21.07.2022	12:40:32.427	231.162	231.662	231.911	0.005	400.556	401.686	401.013	70.139	67.823	68.483	4.093	-46687.070	6448.479	47130.301	50.025	0.133
21.07.2022	12:40:32.437	230.993	231.425	231.969	0.005	400.062	401.569	401.019	70.470	68.750	67.973	4.250	-48066.785	6536.521	48509.195	50.027	-0.036
21.07.2022	12:40:32.447	230.517	230.967	231.252	0.005	399.351	400.499	399.943	71.911	69.883	69.486	3.974	-48244.285	7180.770	48775.758	50.029	0.214
21.07.2022	12:40:32.457	230.565	230.851	231.110	0.005	399.352	400.190	399.888	71.205	69.570	69.885	4.048	-47411.352	8626.760	48189.805	50.025	-0.108
21.07.2022	12:40:32.467	230.432	230.670	230.917	0.005	399.144	399.818	399.589	71.269	69.826	69.755	4.473	-48081.543	8371.004	48804.801	50.021	-0.433
21.07.2022	12:40:32.477	230.396	230.812	230.960	0.005	399.232	400.048	399.527	71.860	69.368	69.682	4.686	-47378.457	8966.779	48219.512	50.011	-0.700
21.07.2022	12:40:32.487	230.547	230.629	231.078	0.005	399.133	399.887	399.939	71.177	69.913	69.198	5.219	-47629.484	9232.041	48515.961	50.002	-0.943
21.07.2022	12:40:32.497	230.429	230.478	230.705	0.005	399.030	399.355	399.461	71.755	70.337	69.834	5.196	-48073.859	8900.673	48890.879	49.997	-0.669
21.07.2022	12:40:32.507	230.675	230.956	231.081	0.005	399.653	400.202	399.896	71.388	68.833	69.338	4.979	-46703.031	9084.289	47578.332	49.985	-0.843
21.07.2022	12:40:32.517	230.638	230.818	231.212	0.005	399.383	400.212	400.079	71.370	69.416	68.500	5.089	-47950.195	8877.350	48765.035	49.978	-0.972
21.07.2022	12:40:32.527	230.673	230.848	231.100	0.005	399.526	400.094	399.974	71.967	69.646	69.220	4.682	-47515.164	8588.502	48285.125	49.974	-0.527
21.07.2022	12:40:32.537	231.059	231.042	231.287	0.005	400.093	400.309	400.521	71.004	69.220	69.375	4.448	-47457.176	9038.313	48310.191	49.964	-0.688
21.07.2022	12:40:32.547	230.896	230.970	231.127	0.005	399.902	400.137	400.198	71.739	69.610	69.321	4.283	-48043.281	8190.754	48736.488	49.960	-0.727
21.07.2022	12:40:32.557	231.005	231.388	231.508	0.005	400.287	400.997	400.526	71.815	68.882	69.075	4.368	-47285.453	8357.465	48018.344	49.953	-0.558
21.07.2022	12:40:32.567	231.282	231.321	231.768	0.005	400.380	401.061	401.182	70.798	69.408	68.430	4.681	-47586.777	8127.022	48275.770	49.946	-0.710
21.07.2022	12:40:32.577	231.273	231.326	231.555	0.005	400.493	400.829	400.925	71.107	69.526	68.844	4.534	-47817.598	7346.938	48378.715	49.944	-0.459
21.07.2022	12:40:32.587	231.633	231.938	232.101	0.005	401.302	401.965	401.609	70.774	67.960	68.293	4.547	-46815.906	7180.234	47363.328	49.936	-0.491
21.07.2022	12:40:32.597	231.672	231.874	232.306	0.005	401.164	402.100	401.923	70.764	68.768	67.630	4.667	-48038.164	6522.356	48478.926	49.936	-0.406
21.07.2022	12:40:32.607	231.741	231.991	232.303	0.005	401.383	402.187	401.933	71.200	68.798	68.249	4.279	-47503.188	5971.707	47877.070	49.938	0.134
21.07.2022	12:40:32.617	232.093	232.169	232.477	0.005	401.897	402.386	402.441	70.203	68.478	68.572	4.096	-47692.730	6455.373	48127.629	49.935	-0.031
21.07.2022	12:40:32.627	231.855	232.037	232.233	0.005	401.600	402.090	401.967	71.039	69.306	68.812	4.145	-48375.266	5510.299	48688.086	49.939	0.008
21.07.2022	12:40:32.637	231.902	232.410	232.610	0.005	401.867	402.927	402.245	71.109	68.312	68.275	4.405	-47186.031	5787.416	47539.625	49.938	0.171
21.07.2022	12:40:32.647	232.076	232.246	232.773	0.005	401.781	402.833	402.724	70.204	68.933	67.893	4.813	-48081.375	5591.110	48405.359	49.938	-0.048
21.07.2022	12:40:32.657	231.924	232.112	232.404	0.005	401.661	402.344	402.200	70.888	69.253	68.503	4.759	-47958.039	4915.432	48209.285	49.943	0.228
21.07.2022	12:40:32.667	232.154	232.587	232.855	0.005	402.221	403.282	402.702	70.275	67.533	67.935	4.757	-46968.297	4857.588	47218.820	49.942	0.216
21.07.2022	12:40:32.677	232.051	232.395	232.953	0.005	401.832	403.230	402.803	70.313	68.272	67.504	4.871	-48148.191	4380.323	48347.031	49.948	0.241
21.07.2022	12:40:32.687	231.951	232.347	232.793	0.005	401.759	403.044	402.527	70.943	68.524	68.199	4.598	-47734.797	3965.653	47899.242	49.957	0.734
21.07.2022	12:40:32.697	232.144	232.367	232.803	0.005	401.998	402.963	402.755	69.875	68.029	68.369	4.414	-47519.867	4564.726	47738.605	49.961	0.644
21.07.2022	12:40:32.707	231.742	232.087	232.401	0.005	401.434	402.407	401.999	70.662	68.842	68.674	4.389	-48476.547	3966.092	48638.520	49.971	0.724
21.07.2022	12:40:32.717	231.587	232.234	232.536	0.005	401.348	402.817	401.895	70.922	68.161	68.460	4.460	-47226.820	4541.807	47444.711	49.977	0.827
21.07.2022	12:40:32.727	231.566	231.869	232.473	0.005	400.936	402.337	402.010	69.957	68.925	68.244	4.727	-48142.195	4811.114	48381.996	49.982	0.549
21.07.2022	12:40:32.737	231.265	231.599	231.965	0.005	400.562	401.619	401.231	70.943	69.479	68.985	4.637	-48148.754	4532.811	48361.645	49.991	0.681
21.07.2022	12:40:32.747	231.324	231.881	232.192	0.005	400.830	402.173	401.393	70.530	68.080	68.604	4.543	-47201.070	4854.118	47450.012	49.991	0.453
21.07.2022	12:40:32.757	231.078	231.509	232.087	0.005	400.182	401.764	401.197	70.488	68.759	68.182	4.588	-48114.223	4878.628	48360.930	49.998	0.360
21.07.2022	12:40:32.767	230.887	231.347	231.802	0.005	399.947	401.353	400.740	71.085	69.035	68.927	4.287	-47853.855	4867.124	48100.730	50.007	0.800
21.07.2022	12:40:32.777	231.016	231.277	231.738	0.005	400.055	401.122	400.856	70.212	68.651	69.028	3.968	-47481.938	5769.411	47831.168	50.008	0.505
21.07.2022	12:40:32.787	230.611	230.978	231.335	0.005	399.465	400.543	400.106	70.838	69.138	69.228	3.959	-48260.199	5334.799	48554.164	50.015	0.403
21.07.2022	12:40:32.797	230.507	231.172	231.519	0.005	399.464	401.035	400.090	71.094	68.469	69.081	4.048	-47242.789	5812.454	47599.012	50.019	0.529
21.07.2022	12:40:32.807	230.549	230.860	231.492	0.005	399.167	400.621	400.288	70.212	69.155	68.776	4.428	-47894.402	6075.619	48278.223	50.020	0.238
21.07.2022	12:40:32.817	230.295	230.617	230.992	0.005	398.872	399.916	399.560	71.041	69.667	69.555	4.389	-48068.574	5952.396	48435.719	50.027	0.392
21.07.2022	12:40:32.827	230.433	230.973	231.293	0.005	399.276	400.595	399.855	70.816	68.491	69.283	4.305	-47189.449	6433.399	47625.969	50.026	0.283
21.07.2022	12:40:32.837	230.302	230.723	231.320	0.005	398.828	400.412	399.873	70.806	69.303	68.785	4.400	-48101.836	6396.750	48525.305	50.029	0.120
21.07.2022	12:40:32.847	230.236	230.670	231.131	0.005	398.805	400.166	399.610	71.369	69.325	69.455	4.088	-47717.113	6414.771	48146.359	50.033	0.377
21.07.2022	12:40:32.857	230.509	230.725	231.191	0.005	399.153	400.143	399.958	70.681	68.978	69.728	3.870	-47683.813	7300.074	48239.371	50.031	0.102
21.07.2022	12:40:32.867	230.253	230.556	230.910	0.005	398.818	399.767	399.445	71.482	69.588	69.847	3.888	-48296.914	6667.913	48755.031	50.035	0.093
21.07.2022	12:40:32.877	230.294	230.904	231.232	0.005	399.078	400.516	399.668	71.583	68.618	69.475	4.004	-47199.426	7200.608	47745.520	50.035	0.195
21.07.2022	12:40:32.887	230.475	230.746	231.367	0.005	399.027	400.384	400.124	70.837	69.437	69.249	4.448	-48139.891	7388.476	48703.578	50.033	-0.119
21.07.2022	12:40:32.897	230.353	230.618	230.982	0.005	398.951	399.868	399.616	71.512	70.074	69.948	4.461	-48067.719	7101.731	48589.504	50.036	0.037
21.07.2022	12:40:32.907	230.602	231.095	231.399	0.005	399.554	400.759	400.103	71.143	68.682	69.500	4.385	-47254.844	7530.691	47851.141	50.032	-0.055
21.07.2022	12:40:32.917	230.563	230.946	231.514	0.005	399.275	400.740	400.273	71.301	69.605	69.010	4.531	-48293.609	7383.847	48854.820	50.032	-0.175
21.07.2022	12:40:32.927	230.579	230.956	231.390	0.005	399.383	400.595	400.142	71.729	69.755	69.697	4.216	-47851.914	7302.863	48405.965	50.035	0.145
21.07.2022	12:40:32.937	230.936	231.109	231.550	0.005	399.883	400.749	400.648	70.801	69.209	69.974	4.047	-47733.566	8025.677	48403.563	50.030	-0.117
21.07.2022	12:40:32.947	230.736	230.982	231.288	0.005	399.647	400.418	400.196	71.843	69.863	70.198	4.011	-48633.512	7548.534	49215.840	50.030	-0.223
21.07.2022	12:40:32.957	230.796	231.331	231.587	0.005	399.941	401.133	400.413	72.173	69.238	69.865	4.257	-47517.352	8052.505	48194.828	50.027	-0.148
21.07.2022	12:40:32.967	231.002	231.215	231.775	0.005	399.936	401.096	400.936	71.121	69.818	69.388	4.704	-48116.504	8240.596	48817.059	50.022	-0.402
21.07.2022	12:40:32.977	230.914	231.116	231.425	0.005	399.916	400.633	400.490	71.877	70.321	70.190	4.567	-48431.875	7947.887	49079.684	50.022	-0.236
21.07.2022	12:40:32.987	231.183	231.592	231.838	0.005	400.541	401.508	400.993	71.522	68.981	69.734	4.459	-47285.875	8148.406	47982.813	50.015	-0.361
21.07.2022	12:40:32.997	231.162	231.475	232.006	0.005	400.292	401.576	401.226	71.342	69.647	69.042	4.581	-48343.762	7964.265	48995.395	50.013	-0.474
21.07.2022	12:40:33.007	231.190	231.510	231.919	0.005	400.423	401.495	401.136	71.865	69.848	69.779	4.178	-48042.336	7683.783	48652.918	50.013	-0.088
21.07.2022	12:40:33.017	231.537	231.640	232.046	0.005	400.905	401.589	401.605	70.930	69.384	69.939	3.947	-47794.883	8300.811	48510.352	50.006	-0.339
21.07.2022	12:40:33.027	231.339	231.543	231.843	0.005	400.672	401.358	401.207	71.709	69.721	70.080	3.851	-48575.297	7620.954	49169.488	50.005	-0.408
21.07.2022	12:40:33.037	231.417	231.913	232.211	0.005	400.979	402.160	401.512	71.800	68.838	69.855	3.955	-47512.457	7788.887	48146.656	50.001	-0.234
21.07.2022	12:40:33.047	231.626	231.783	232.388	0.005	400.965	402.099	402.029	70.729	69.307	69.149	4.252	-48017.762	7503.311	48600.465	49.997	-0.386
21.07.2022	12:40:33.057	231.528	231.720	232.080	0.005	400.949	401.732	401.599	71.195	69.558	69.590	4.143	-48122.285	6936.948	48619.703	49.999	-0.121
21.07.2022	12:40:33.067	231.794	232.236	232.550	0.005	401.585	402.717	402.146	70.760	68.177	69.148	4.096	-47234.559	6923.046	47739.207	49.993	-0.188
21.07.2022	12:40:33.077	231.724	232.094	232.663	0.005	401.282	402.718	402.277	70.791	69.199	68.572	4.245	-48395.281	6482.362	48827.496	49.994	-0.225
21.07.2022	12:40:33.087	231.685	232.083	232.532	0.005	401.306	402.574	402.084	71.331	69.269	69.226	3.871	-47897.730	6136.996	48289.289	49.999	0.264
21.07.2022	12:40:33.097	231.962	232.144	232.613	0.005	401.653	402.576	402.459	70.383	68.735	69.528	3.596	-47885.996	6723.396	48355.688	49.997	0.133
21.07.2022	12:40:33.107	231.651	231.936	232.292	0.005	401.230	402.144	401.859	71.125	69.380	69.791	3.597	-48582.813	5923.817	48942.633	50.001	0.128
21.07.2022	12:40:33.117	231.607	232.194	232.536	0.005	401.334	402.747	401.947	71.260	68.507	69.487	3.828	-47502.988	6301.435	47919.121	50.001	0.223
21.07.2022	12:40:33.127	231.699	231.948	232.589	0.005	401.123	402.473	402.256	70.300	69.235	69.190	4.143	-48276.477	6300.734	48685.902	50.001	-0.016
21.07.2022	12:40:33.137	231.487	231.756	232.144	0.005	400.906	401.864	401.610	71.054	69.671	69.811	4.047	-48295.473	5823.137	48645.262	50.006	0.208
21.07.2022	12:40:33.147	231.645	232.160	232.494	0.005	401.356	402.649	401.957	70.658	68.239	69.241	4.122	-47333.191	5951.389	47705.871	50.003	0.110
21.07.2022	12:40:33.157	231.481	231.903	232.500	0.005	400.873	402.451	401.917	70.778	69.163	68.760	4.230	-48507.633	5782.234	48851.043	50.006	0.044
21.07.2022	12:40:33.167	231.345	231.788	232.261	0.005	400.727	402.116	401.550	71.229	69.448	69.438	3.925	-47966.141	5511.899	48281.793	50.012	0.044
21.07.2022	12:40:33.177	231.529	231.790	232.264	0.005	400.942	402.013	401.765	70.292	68.964	69.593	3.682	-47893.563	6268.685	48302.066	50.010	0.437
21.07.2022	12:40:33.187	231.156	231.503	231.871	0.005	400.399	401.444	401.054	71.265	69.657	70.041	3.621	-48796.316	5640.017	49121.180	50.016	0.199
21.07.2022	12:40:33.197	231.056	231.681	232.039	0.005	400.391	401.898	401.033	71.413	68.805	69.798	3.754	-47492.430	6094.583	47881.883	50.018	0.204
21.07.2022	12:40:33.207	231.092	231.395	232.045	0.005	400.097	401.557	401.248	70.347	69.354	69.379	4.154	-48253.551	6243.739	48655.824	50.018	0.370
21.07.2022	12:40:33.217	230.828	231.128	231.520	0.005	399.777	400.800	400.493	71.218	69.982	70.170	4.071	-48434.703	5972.898	48801.598	50.023	0.340
21.07.2022	12:40:33.227	230.934	231.468	231.786	0.005	400.143	401.442	400.720	70.849	68.721	69.650	4.049	-47341.605	6315.302	47760.973	50.020	0.124
21.07.2022	12:40:33.237	230.761	231.216	231.799	0.005	399.652	401.262	400.676	71.002	69.551	69.104	4.155	-48537.379	6278.278	48941.742	50.023	0.012
21.07.2022	12:40:33.247	230.626	231.064	231.503	0.005	399.496	400.817	400.268	71.665	69.885	70.012	3.875	-48157.594	6194.531	48554.359	50.028	0.371
21.07.2022	12:40:33.257	230.805	231.034	231.465	0.005	399.692	400.636	400.447	70.687	69.447	70.241	3.649	-47885.902	7146.677	48416.266	50.026	0.126
21.07.2022	12:40:33.267	230.482	230.804	231.162	0.005	399.221	400.205	399.866	71.447	70.040	70.482	3.681	-48726.250	6587.814	49169.570	50.029	0.049
21.07.2022	12:40:33.277	230.462	231.068	231.415	0.005	399.354	400.811	399.987	71.675	69.367	70.255	3.822	-47655.625	6991.528	48165.754	50.027	0.078
21.07.2022	12:40:33.287	230.595	230.867	231.502	0.005	399.228	400.604	400.355	70.718	69.875	69.725	4.186	-48208.234	7021.283	48716.855	50.024	-0.247
21.07.2022	12:40:33.297	230.449	230.704	231.097	0.005	399.095	400.041	399.814	71.395	70.212	70.383	4.169	-48361.895	6788.281	48835.984	50.026	-0.048
21.07.2022	12:40:33.307	230.653	231.139	231.444	0.005	399.635	400.830	400.193	71.213	68.961	70.009	4.110	-47510.242	7057.953	48031.633	50.022	-0.090
21.07.2022	12:40:33.317	230.561	230.922	231.491	0.005	399.259	400.683	400.263	71.202	69.747	69.495	4.228	-48412.531	7029.583	48920.223	50.023	-0.162
