Messdaten Export		Seriennummer: 2008-208

Messung: , , , , , 

Intervall: 1 sec
Spannung: 229.999 V


Datum/Zeit: 10.08.2022	08:21:31.000 - 10.08.2022	17:23:49.000

Datum	Zeit	UL1	UL2	UL3	UNE	U12	U23	U31	I1	I2	I3	IN	P(H1)	Q(H1)	S(H1)	F	DFDT
10.08.2022	13:58:34.648	231.432	232.093	231.491	0.007	401.325	401.911	400.495	14.835	18.159	31.791	27.133	12030.619	-5560.007	13253.281	51.091	-0.105
10.08.2022	13:58:34.658	231.632	232.085	231.738	0.007	401.395	402.067	401.028	15.595	17.532	32.287	27.199	11999.547	-5797.715	13326.764	51.085	-0.238
10.08.2022	13:58:34.668	231.466	231.796	231.354	0.007	401.100	401.390	400.548	15.073	17.776	32.055	26.867	11880.367	-5486.690	13086.134	51.084	-0.341
10.08.2022	13:58:34.678	231.635	232.341	231.632	0.007	401.773	402.241	400.741	15.280	19.133	32.131	27.320	12706.580	-5794.651	13965.499	51.080	-0.215
10.08.2022	13:58:34.688	231.585	232.274	231.921	0.007	401.455	402.541	401.057	14.997	18.170	33.244	28.313	11648.580	-5558.423	12906.800	51.076	-0.422
10.08.2022	13:58:34.698	231.448	231.832	231.368	0.006	401.101	401.464	400.527	14.955	17.405	32.024	27.258	11799.344	-5697.735	13103.003	51.080	-0.007
10.08.2022	13:58:34.708	231.689	232.089	231.496	0.007	401.605	401.759	400.812	15.872	17.660	31.634	26.887	12133.087	-5543.026	13339.300	51.076	0.006
10.08.2022	13:58:34.718	231.395	231.944	231.441	0.006	401.130	401.716	400.476	14.909	17.618	32.334	27.538	11554.706	-5734.199	12899.313	51.073	-0.395
10.08.2022	13:58:34.728	231.302	231.972	231.321	0.006	401.132	401.658	400.211	14.702	18.201	31.867	27.221	11998.018	-5661.846	13266.835	51.075	-0.056
10.08.2022	13:58:34.738	231.460	231.914	231.534	0.007	401.121	401.742	400.680	15.380	17.805	32.378	27.186	12134.926	-5702.269	13407.919	51.070	-0.121
10.08.2022	13:58:34.748	231.236	231.591	231.116	0.007	400.736	401.010	400.126	14.931	18.026	32.001	26.562	11849.763	-5573.441	13095.042	51.072	-0.159
10.08.2022	13:58:34.758	231.375	232.140	231.401	0.007	401.370	401.890	400.298	15.384	19.276	32.230	27.021	12925.731	-5838.763	14183.289	51.070	-0.001
10.08.2022	13:58:34.768	231.318	232.098	231.710	0.007	401.058	402.256	400.607	15.156	18.311	33.593	28.521	11764.193	-5625.764	13040.147	51.068	-0.207
10.08.2022	13:58:34.778	231.166	231.653	231.143	0.006	400.696	401.162	400.044	14.909	17.420	32.186	27.292	11724.840	-5754.403	13060.820	51.076	0.281
10.08.2022	13:58:34.788	231.384	231.870	231.261	0.006	401.142	401.409	400.311	15.691	17.799	31.833	26.664	12315.748	-5576.642	13519.488	51.076	0.413
10.08.2022	13:58:34.798	231.112	231.725	231.245	0.006	400.675	401.390	400.046	14.855	17.979	32.328	27.137	11620.457	-5710.016	12947.560	51.077	0.054
10.08.2022	13:58:34.808	231.057	231.834	231.188	0.006	400.777	401.478	399.852	14.744	18.560	31.742	26.950	12088.479	-5716.319	13371.896	51.082	0.325
10.08.2022	13:58:34.818	231.235	231.810	231.407	0.006	400.812	401.604	400.337	15.363	17.764	32.372	27.349	11897.539	-5717.133	13199.889	51.081	0.201
10.08.2022	13:58:34.828	231.051	231.505	231.013	0.006	400.483	400.904	399.837	14.803	17.839	32.024	26.864	11673.525	-5697.479	12989.707	51.086	0.179
10.08.2022	13:58:34.838	231.220	232.080	231.344	0.007	401.167	401.847	400.072	15.104	19.456	32.364	27.258	12981.430	-5761.436	14202.523	51.088	0.385
10.08.2022	13:58:34.848	231.196	232.036	231.681	0.007	400.883	402.213	400.456	14.980	18.619	33.378	28.158	11687.532	-5678.873	12994.152	51.089	0.181
10.08.2022	13:58:34.858	231.107	231.658	231.174	0.007	400.629	401.235	400.000	14.904	17.639	31.927	27.116	11698.074	-5779.476	13047.884	51.099	0.533
10.08.2022	13:58:34.868	231.374	231.946	231.315	0.007	401.184	401.570	400.315	15.662	17.725	31.919	27.148	12091.676	-5759.797	13393.427	51.099	0.519
10.08.2022	13:58:34.878	231.125	231.781	231.294	0.006	400.732	401.509	400.075	14.805	17.901	32.368	27.465	11538.174	-5773.694	12902.132	51.101	0.120
10.08.2022	13:58:34.888	231.084	231.829	231.219	0.006	400.795	401.493	399.911	14.782	18.740	31.612	26.935	12110.205	-5798.343	13426.759	51.107	0.392
10.08.2022	13:58:34.898	231.284	231.849	231.477	0.007	400.880	401.700	400.446	15.383	17.951	32.377	27.341	11942.293	-5717.533	13240.413	51.105	0.191
10.08.2022	13:58:34.908	231.129	231.608	231.111	0.006	400.626	401.094	399.989	14.888	17.732	32.166	27.092	11705.233	-5703.323	13020.768	51.107	0.011
10.08.2022	13:58:34.918	231.311	232.194	231.420	0.006	401.341	402.017	400.214	15.248	19.148	32.578	27.408	13036.348	-5574.194	14178.082	51.107	0.119
10.08.2022	13:58:34.928	231.305	232.177	231.782	0.006	401.094	402.431	400.634	15.043	18.460	33.609	28.295	11783.905	-5636.777	13062.683	51.107	-0.029
10.08.2022	13:58:34.938	231.236	231.802	231.314	0.007	400.852	401.484	400.244	15.140	17.635	32.069	27.100	11918.530	-5591.485	13164.956	51.115	0.384
10.08.2022	13:58:34.948	231.506	232.074	231.453	0.007	401.391	401.789	400.580	16.184	17.694	31.727	26.582	12278.738	-5717.530	13544.651	51.113	0.331
10.08.2022	13:58:34.958	231.253	231.924	231.414	0.007	400.950	401.733	400.310	15.274	17.701	32.306	27.195	11653.996	-5598.920	12929.174	51.113	-0.061
10.08.2022	13:58:34.968	231.216	231.987	231.323	0.007	401.051	401.720	400.110	14.833	18.461	31.720	27.036	12005.551	-5700.429	13290.151	51.118	0.273
10.08.2022	13:58:34.978	231.402	231.960	231.531	0.007	401.107	401.827	400.584	15.265	17.920	32.396	27.413	12020.521	-5578.129	13251.734	51.115	0.066
10.08.2022	13:58:34.988	231.197	231.627	231.106	0.007	400.727	401.072	400.050	14.809	17.878	32.101	27.090	11688.885	-5592.827	12957.999	51.116	-0.119
10.08.2022	13:58:34.998	231.350	232.176	231.407	0.006	401.371	401.961	400.255	15.214	19.127	32.400	27.391	12924.871	-5648.260	14105.146	51.115	0.020
10.08.2022	13:58:35.008	231.320	232.137	231.729	0.006	401.094	402.319	400.612	14.958	18.377	33.484	28.352	11671.982	-5581.007	12937.650	51.111	-0.241
10.08.2022	13:58:35.018	231.216	231.711	231.202	0.006	400.793	401.265	400.137	14.879	17.674	32.008	27.107	11854.800	-5619.188	13119.129	51.116	0.036
10.08.2022	13:58:35.028	231.457	231.963	231.323	0.007	401.291	401.543	400.422	15.894	17.975	31.845	26.600	12441.820	-5609.802	13648.032	51.112	0.025
10.08.2022	13:58:35.038	231.190	231.804	231.297	0.007	400.816	401.498	400.161	15.095	18.061	32.561	27.227	11850.273	-5601.849	13107.619	51.110	-0.305
10.08.2022	13:58:35.048	231.150	231.859	231.214	0.007	400.887	401.487	399.984	14.872	18.511	31.930	27.105	12078.689	-5612.184	13318.834	51.112	0.007
10.08.2022	13:58:35.058	231.345	231.858	231.443	0.006	400.964	401.641	400.486	15.360	17.673	32.369	27.419	11926.598	-5582.950	13168.639	51.106	-0.209
10.08.2022	13:58:35.068	231.150	231.564	231.049	0.006	400.626	400.961	399.973	14.808	17.563	32.219	27.125	11788.659	-5538.409	13024.840	51.105	-0.341
10.08.2022	13:58:35.078	231.293	232.078	231.312	0.007	401.241	401.771	400.141	15.232	18.801	32.687	27.411	13001.451	-5639.931	14172.034	51.103	-0.144
10.08.2022	13:58:35.088	231.259	231.992	231.652	0.007	400.913	402.090	400.531	15.008	18.191	33.326	27.897	11688.998	-5486.125	12912.406	51.099	-0.336
10.08.2022	13:58:35.098	231.195	231.612	231.172	0.006	400.682	401.121	400.132	14.770	17.553	31.509	26.798	11471.602	-5811.377	12859.617	51.103	-0.020
10.08.2022	13:58:35.108	231.456	231.923	231.324	0.006	401.253	401.499	400.436	15.534	17.565	31.641	26.751	12149.453	-5637.416	13393.643	51.097	-0.104
10.08.2022	13:58:35.118	231.192	231.765	231.296	0.007	400.785	401.443	400.179	14.918	17.630	32.131	26.915	11549.722	-5725.608	12891.030	51.094	-0.448
10.08.2022	13:58:35.128	231.161	231.813	231.228	0.007	400.855	401.427	400.039	14.973	18.405	31.204	26.310	12035.908	-5696.233	13315.786	51.096	-0.039
10.08.2022	13:58:35.138	231.375	231.821	231.491	0.007	400.947	401.618	400.594	15.632	17.872	31.688	26.674	11847.137	-5798.931	13190.233	51.090	-0.188
10.08.2022	13:58:35.148	231.222	231.577	231.136	0.007	400.691	401.021	400.145	15.151	17.874	31.513	26.665	11611.672	-5734.580	12950.534	51.090	-0.288
10.08.2022	13:58:35.158	231.379	232.141	231.427	0.007	401.366	401.917	400.327	15.229	19.024	32.009	27.040	12719.739	-5749.633	13958.869	51.089	-0.082
10.08.2022	13:58:35.168	231.340	232.072	231.753	0.007	401.054	402.247	400.689	15.032	18.440	33.293	27.751	12078.051	-5591.173	13309.415	51.086	-0.247
10.08.2022	13:58:35.178	231.271	231.696	231.261	0.007	400.820	401.275	400.269	15.104	17.996	31.855	26.681	11828.717	-5708.026	13133.930	51.091	0.144
10.08.2022	13:58:35.188	231.546	232.001	231.407	0.007	401.396	401.636	400.593	15.809	18.024	31.832	26.829	12321.123	-5728.003	13587.498	51.088	0.113
10.08.2022	13:58:35.198	231.298	231.899	231.425	0.006	400.981	401.693	400.374	14.957	17.864	32.435	27.324	11598.350	-5624.608	12890.227	51.086	-0.260
10.08.2022	13:58:35.208	231.270	231.995	231.396	0.006	401.091	401.773	400.253	14.893	18.427	31.529	26.633	12104.338	-5722.050	13388.684	51.089	0.080
10.08.2022	13:58:35.218	231.486	232.008	231.637	0.007	401.202	401.945	400.783	15.484	17.822	32.025	27.094	11832.438	-5673.880	13122.481	51.085	-0.055
10.08.2022	13:58:35.228	231.313	231.756	231.232	0.007	400.933	401.294	400.265	14.855	17.691	31.831	26.982	11647.906	-5476.502	12871.123	51.087	-0.093
10.08.2022	13:58:35.238	231.450	232.297	231.495	0.007	401.570	402.136	400.414	15.037	18.827	32.156	27.157	12630.609	-5598.481	13815.762	51.088	0.130
10.08.2022	13:58:35.248	231.378	232.176	231.787	0.007	401.182	402.385	400.726	14.932	18.285	33.353	27.880	12053.534	-5484.805	13242.763	51.087	-0.020
10.08.2022	13:58:35.258	231.272	231.767	231.284	0.007	400.878	401.383	400.270	15.062	17.774	31.823	26.771	11654.395	-5636.523	12945.860	51.095	0.364
10.08.2022	13:58:35.268	231.539	232.081	231.441	0.007	401.453	401.767	400.589	15.774	17.687	31.548	26.708	12111.851	-5699.660	13385.928	51.093	0.280
