Messdaten Export		Seriennummer: 2008-208

Messung: , , , , , 

Intervall: 1 sec
Spannung: 229.999 V


Datum/Zeit: 10.08.2022	08:21:31.000 - 10.08.2022	17:23:49.000

Datum	Zeit	UL1	UL2	UL3	UNE	U12	U23	U31	I1	I2	I3	IN	P(H1)	Q(H1)	S(H1)	F	DFDT
10.08.2022	10:06:08.633	230.808	231.274	231.817	0.007	399.665	401.383	400.763	53.206	57.299	53.492	20.674	-36987.504	1014.692	37001.418	50.042	-0.038
10.08.2022	10:06:08.643	231.010	231.354	232.093	0.007	399.812	401.675	401.290	52.502	57.865	52.753	21.476	-37187.363	981.538	37200.316	50.044	-0.388
10.08.2022	10:06:08.653	230.914	231.159	231.833	0.007	399.623	401.200	401.001	53.319	58.531	53.777	20.847	-38188.750	943.026	38200.395	50.037	-0.187
10.08.2022	10:06:08.663	231.162	231.767	232.149	0.007	400.415	402.127	401.315	53.419	58.065	54.031	22.112	-37171.285	682.273	37177.547	50.037	-0.231
10.08.2022	10:06:08.673	231.137	231.701	232.421	0.007	400.139	402.412	401.617	53.701	58.546	52.872	22.857	-37966.695	1033.066	37980.746	50.042	-0.303
10.08.2022	10:06:08.683	231.050	231.277	231.968	0.007	399.826	401.445	401.225	54.049	59.028	53.765	21.627	-37952.422	883.725	37962.707	50.038	0.211
10.08.2022	10:06:08.693	231.322	231.582	232.169	0.007	400.382	401.867	401.597	53.249	58.599	53.767	21.940	-37421.961	1301.510	37444.590	50.040	0.024
10.08.2022	10:06:08.703	231.069	231.396	232.083	0.007	399.944	401.709	401.282	54.028	58.028	53.288	21.099	-37847.477	1238.351	37867.730	50.039	-0.084
10.08.2022	10:06:08.713	231.005	231.396	231.957	0.007	399.964	401.581	401.064	53.855	57.275	53.740	20.451	-37186.309	1233.659	37206.766	50.036	0.037
10.08.2022	10:06:08.723	231.167	231.436	232.205	0.007	400.028	401.810	401.549	52.872	57.986	53.385	21.740	-37502.828	1534.897	37534.227	50.037	-0.207
10.08.2022	10:06:08.733	231.032	231.218	231.890	0.007	399.802	401.275	401.152	53.761	58.680	53.746	21.046	-38138.305	1110.912	38154.480	50.030	-0.062
10.08.2022	10:06:08.743	231.254	231.765	232.191	0.007	400.514	402.137	401.433	53.613	57.478	53.590	21.819	-36830.383	1292.499	36853.055	50.029	-0.304
10.08.2022	10:06:08.753	231.227	231.695	232.474	0.007	400.223	402.429	401.755	53.705	57.418	52.638	22.460	-37659.875	1424.439	37686.805	50.032	-0.435
10.08.2022	10:06:08.763	231.134	231.333	232.013	0.006	399.961	401.525	401.334	54.189	58.462	53.746	21.648	-38045.570	1249.878	38066.098	50.028	0.106
10.08.2022	10:06:08.773	231.343	231.586	232.146	0.006	400.404	401.857	401.590	53.562	58.909	53.455	22.533	-37434.617	1736.627	37474.879	50.031	-0.044
10.08.2022	10:06:08.783	231.036	231.374	232.063	0.006	399.863	401.706	401.238	53.983	58.741	52.951	21.929	-37930.570	1531.185	37961.465	50.031	-0.055
10.08.2022	10:06:08.793	230.961	231.441	231.990	0.007	399.918	401.714	401.034	53.565	58.085	53.500	21.134	-37201.148	1278.689	37223.117	50.028	0.137
10.08.2022	10:06:08.803	231.122	231.493	232.263	0.007	400.001	401.969	401.539	52.775	58.742	53.496	21.833	-37882.469	946.725	37894.297	50.033	-0.121
10.08.2022	10:06:08.813	230.963	231.254	231.888	0.007	399.757	401.335	401.075	53.525	59.113	54.073	21.216	-38044.141	726.668	38051.078	50.029	0.100
10.08.2022	10:06:08.823	231.162	231.852	232.172	0.007	400.509	402.240	401.293	53.326	57.831	53.706	21.939	-37049.082	449.770	37051.813	50.032	0.050
10.08.2022	10:06:08.833	231.108	231.814	232.451	0.007	400.234	402.569	401.563	53.384	57.795	52.514	22.411	-37469.133	679.422	37475.289	50.039	-0.029
10.08.2022	10:06:08.843	230.967	231.404	231.946	0.007	399.901	401.583	401.052	53.808	58.378	53.380	21.169	-37916.422	547.509	37920.375	50.039	0.463
10.08.2022	10:06:08.853	231.162	231.655	232.061	0.007	400.342	401.894	401.271	53.334	58.584	53.371	21.794	-37357.266	1060.239	37372.309	50.046	0.344
10.08.2022	10:06:08.863	230.838	231.426	231.977	0.007	399.769	401.735	400.899	54.013	58.370	52.889	20.854	-37905.598	785.145	37913.727	50.050	0.377
10.08.2022	10:06:08.873	230.732	231.412	231.825	0.006	399.739	401.577	400.617	53.617	57.599	53.473	20.197	-37055.902	942.054	37067.875	50.050	0.534
10.08.2022	10:06:08.883	230.867	231.432	232.050	0.007	399.760	401.781	401.049	52.871	58.377	52.968	21.527	-37652.023	829.300	37661.156	50.055	0.186
10.08.2022	10:06:08.893	230.719	231.192	231.715	0.007	399.496	401.217	400.626	54.122	59.059	53.409	20.984	-38190.566	783.659	38198.605	50.053	0.297
10.08.2022	10:06:08.903	230.908	231.734	231.968	0.007	400.183	402.033	400.828	54.075	58.184	53.366	21.582	-37235.410	571.215	37239.789	50.057	0.161
10.08.2022	10:06:08.913	230.832	231.581	232.212	0.007	399.778	402.203	401.089	53.817	58.206	52.731	22.100	-37721.727	1143.230	37739.047	50.065	0.086
10.08.2022	10:06:08.923	230.697	231.074	231.741	0.006	399.338	401.143	400.658	53.713	58.550	53.937	20.763	-37855.629	888.762	37866.059	50.065	0.595
10.08.2022	10:06:08.933	230.926	231.336	231.884	0.007	399.823	401.470	400.946	53.188	58.235	54.283	20.934	-37502.941	1478.900	37532.090	50.069	0.365
10.08.2022	10:06:08.943	230.664	231.163	231.795	0.007	399.386	401.331	400.615	54.338	57.944	53.882	20.289	-38081.141	967.199	38093.422	50.071	0.217
10.08.2022	10:06:08.953	230.606	231.191	231.673	0.007	399.435	401.229	400.405	54.223	57.683	54.189	19.977	-37482.730	1039.193	37497.133	50.069	0.301
10.08.2022	10:06:08.963	230.763	231.249	231.931	0.007	399.501	401.495	400.893	53.016	58.467	53.591	21.349	-37562.395	1131.459	37579.434	50.072	-0.021
10.08.2022	10:06:08.973	230.630	230.983	231.599	0.008	399.223	400.890	400.507	53.819	59.203	54.188	20.692	-38493.008	1044.319	38507.172	50.067	0.083
10.08.2022	10:06:08.983	230.852	231.626	231.862	0.008	400.049	401.789	400.739	53.899	59.427	53.954	22.494	-37642.652	-7.694	37642.652	50.067	-0.090
10.08.2022	10:06:08.993	230.849	231.710	232.216	0.007	399.921	402.298	401.112	53.848	60.344	52.801	23.877	-38341.105	453.840	38343.789	50.070	-0.254
10.08.2022	10:06:09.003	230.796	231.265	231.788	0.007	399.617	401.309	400.799	53.774	60.345	53.922	22.312	-38135.203	112.173	38135.367	50.065	0.141
10.08.2022	10:06:09.013	231.083	231.569	231.989	0.007	400.197	401.713	401.189	52.851	59.596	53.960	22.457	-37635.461	435.564	37637.980	50.066	-0.121
