Messdaten Export		Seriennummer: 2008-208

Messung: , , , , , 

Intervall: 1 sec
Spannung: 229.999 V


Datum/Zeit: 10.08.2022	08:21:31.000 - 10.08.2022	17:23:49.000

Datum	Zeit	UL1	UL2	UL3	UNE	U12	U23	U31	I1	I2	I3	IN	P(H1)	Q(H1)	S(H1)	F	DFDT
10.08.2022	13:54:07.364	230.738	231.605	231.628	0.007	399.933	401.590	400.391	16.851	11.978	19.186	20.678	7849.876	-5274.593	9457.372	50.903	0.095
10.08.2022	13:54:07.374	230.938	231.612	231.868	0.007	400.015	401.765	400.909	17.656	11.296	20.027	21.572	7619.292	-5303.992	9283.639	50.900	-0.005
10.08.2022	13:54:07.384	230.758	231.340	231.507	0.007	399.703	401.144	400.434	16.743	11.285	19.610	21.006	7219.868	-5157.746	8872.927	50.903	-0.020
10.08.2022	13:54:07.394	230.934	231.919	231.788	0.007	400.421	402.027	400.628	16.961	12.309	19.556	21.309	8113.326	-5319.601	9701.763	50.901	0.081
10.08.2022	13:54:07.404	230.898	231.808	232.076	0.007	400.074	402.268	400.978	16.784	11.460	21.006	22.069	7522.213	-5135.183	9107.897	50.899	-0.172
10.08.2022	13:54:07.414	230.785	231.343	231.531	0.007	399.728	401.158	400.489	17.058	11.187	19.990	21.062	7910.841	-5182.527	9457.271	50.906	0.243
10.08.2022	13:54:07.424	231.071	231.712	231.695	0.007	400.370	401.606	400.818	18.122	11.419	20.148	21.841	8176.629	-5148.506	9662.524	50.902	0.153
10.08.2022	13:54:07.434	230.842	231.642	231.757	0.007	399.988	401.745	400.649	16.809	11.269	20.592	21.989	7122.866	-5275.319	8863.646	50.900	-0.308
10.08.2022	13:54:07.444	230.826	231.700	231.707	0.007	400.090	401.752	400.526	16.692	11.915	19.547	21.180	7833.893	-5254.716	9433.022	50.902	-0.032
10.08.2022	13:54:07.454	231.063	231.715	231.962	0.007	400.222	401.931	401.094	17.461	11.293	20.262	21.861	7625.990	-5226.259	9244.972	50.897	-0.162
10.08.2022	13:54:07.464	230.902	231.463	231.617	0.007	399.945	401.336	400.653	16.765	11.376	19.800	21.213	7410.921	-5153.717	9026.769	50.899	-0.138
10.08.2022	13:54:07.474	231.080	232.048	231.909	0.007	400.659	402.238	400.865	17.027	12.420	19.883	21.655	8168.801	-5324.041	9750.627	50.898	0.051
10.08.2022	13:54:07.484	231.047	231.972	232.220	0.007	400.344	402.547	401.220	16.678	11.474	21.328	22.499	7472.812	-5119.383	9058.200	50.896	-0.152
10.08.2022	13:54:07.494	230.936	231.493	231.671	0.007	399.992	401.413	400.731	16.912	11.156	20.177	21.279	7842.813	-5222.776	9422.690	50.902	0.235
10.08.2022	13:54:07.504	231.216	231.809	231.830	0.007	400.586	401.784	401.077	18.183	11.534	19.812	21.407	8268.351	-5100.384	9714.913	50.899	0.148
10.08.2022	13:54:07.514	230.978	231.730	231.879	0.007	400.188	401.896	400.898	17.039	11.456	20.149	21.349	7271.165	-5264.164	8976.706	50.897	-0.277
10.08.2022	13:54:07.524	230.938	231.762	231.782	0.006	400.248	401.836	400.716	16.915	12.073	19.556	20.936	8046.313	-5321.579	9646.884	50.898	-0.018
10.08.2022	13:54:07.534	231.137	231.745	231.999	0.007	400.324	401.957	401.209	17.700	11.475	20.337	21.723	7857.122	-5147.223	9392.990	50.893	-0.214
10.08.2022	13:54:07.544	230.961	231.465	231.628	0.007	400.017	401.314	400.728	16.842	11.588	20.033	20.997	7697.688	-5176.792	9276.506	50.894	-0.224
10.08.2022	13:54:07.554	231.150	232.081	231.961	0.007	400.758	402.293	400.979	17.133	12.724	20.111	21.453	8403.313	-5277.703	9923.196	50.891	-0.064
10.08.2022	13:54:07.564	231.117	232.031	232.289	0.007	400.458	402.648	401.348	16.870	11.806	21.439	22.410	7640.043	-5191.876	9237.198	50.888	-0.295
10.08.2022	13:54:07.574	230.998	231.540	231.743	0.007	400.079	401.510	400.863	17.125	11.281	20.222	21.262	7887.447	-5244.424	9471.843	50.894	0.139
10.08.2022	13:54:07.584	231.291	231.863	231.886	0.007	400.700	401.871	401.196	18.264	11.572	19.907	21.462	8321.342	-5172.160	9797.753	50.891	0.130
10.08.2022	13:54:07.594	231.050	231.766	231.882	0.007	400.312	401.912	400.949	16.806	11.636	20.339	21.411	7253.923	-5226.670	8940.775	50.889	-0.261
10.08.2022	13:54:07.604	230.981	231.792	231.789	0.007	400.333	401.863	400.744	16.597	12.106	19.579	20.832	8020.485	-5203.470	9560.559	50.891	0.021
10.08.2022	13:54:07.614	231.168	231.794	232.043	0.007	400.390	402.051	401.265	17.511	11.361	20.378	21.639	7802.803	-5189.916	9371.177	50.887	-0.108
10.08.2022	13:54:07.624	230.979	231.508	231.675	0.007	400.056	401.409	400.780	16.864	11.371	19.945	21.023	7542.783	-5198.109	9160.454	50.888	-0.138
10.08.2022	13:54:07.634	231.144	232.076	231.941	0.007	400.757	402.272	400.949	16.980	12.477	20.011	21.288	8283.311	-5300.507	9834.054	50.886	-0.031
10.08.2022	13:54:07.644	231.094	231.985	232.229	0.007	400.420	402.545	401.267	16.618	11.679	21.345	22.002	7680.579	-5112.835	9226.720	50.884	-0.210
10.08.2022	13:54:07.654	230.962	231.532	231.709	0.007	400.056	401.481	400.781	16.886	11.347	20.051	20.844	7812.588	-5225.404	9399.009	50.891	0.259
10.08.2022	13:54:07.664	231.218	231.841	231.872	0.007	400.605	401.864	401.109	18.291	11.541	19.710	21.230	8311.332	-5196.650	9802.215	50.888	0.199
10.08.2022	13:54:07.674	230.942	231.661	231.821	0.007	400.100	401.773	400.825	17.148	11.298	20.236	21.222	7282.669	-5276.319	8993.153	50.887	-0.208
10.08.2022	13:54:07.684	230.894	231.698	231.724	0.007	400.159	401.727	400.625	16.887	12.003	19.541	20.783	8049.097	-5299.067	9636.808	50.890	0.092
10.08.2022	13:54:07.694	231.098	231.699	231.975	0.007	400.239	401.898	401.163	17.760	11.403	19.897	21.559	7593.172	-5224.867	9217.130	50.885	-0.092
10.08.2022	13:54:07.704	230.890	231.392	231.569	0.007	399.879	401.194	400.634	16.929	11.296	19.305	20.826	7374.675	-5166.655	9004.452	50.887	-0.135
10.08.2022	13:54:07.714	231.057	231.995	231.880	0.007	400.593	402.150	400.836	17.081	12.365	19.579	21.340	8096.654	-5378.679	9720.391	50.885	-0.007
