Messdaten Export		Seriennummer: 2008-208

Messung: , , , , , 

Intervall: 1 sec
Spannung: 229.999 V


Datum/Zeit: 10.08.2022	08:21:31.000 - 10.08.2022	17:23:49.000

Datum	Zeit	UL1	UL2	UL3	UNE	U12	U23	U31	I1	I2	I3	IN	P(H1)	Q(H1)	S(H1)	F	DFDT
10.08.2022	13:56:15.758	230.843	231.468	231.049	0.007	400.239	400.954	399.672	14.578	18.710	30.240	24.540	11140.918	-5882.720	12598.668	51.022	-0.184
10.08.2022	13:56:15.768	230.825	231.540	230.993	0.007	400.347	400.979	399.534	14.550	19.583	29.808	24.315	11848.753	-6045.171	13301.769	51.026	0.145
10.08.2022	13:56:15.778	231.064	231.546	231.263	0.007	400.467	401.159	400.126	15.142	19.147	30.078	24.583	11351.926	-5881.426	12785.045	51.020	-0.110
10.08.2022	13:56:15.788	230.934	231.315	230.922	0.007	400.248	400.572	399.716	14.543	19.017	29.406	24.132	11106.565	-5953.041	12601.368	51.020	-0.284
10.08.2022	13:56:15.798	231.119	231.885	231.225	0.007	400.947	401.470	399.952	14.905	20.140	30.279	24.654	12560.957	-6001.501	13921.051	51.017	-0.158
10.08.2022	13:56:15.808	231.120	231.825	231.557	0.007	400.672	401.802	400.366	15.018	19.642	32.012	25.673	11973.695	-5883.318	13341.020	51.012	-0.396
10.08.2022	13:56:15.818	231.093	231.496	231.120	0.007	400.518	400.924	400.025	15.097	19.281	30.381	24.644	11544.830	-5898.687	12964.476	51.016	-0.033
10.08.2022	13:56:15.828	231.418	231.835	231.317	0.007	401.178	401.344	400.436	15.601	19.497	29.818	24.427	11955.040	-5914.127	13337.911	51.010	-0.096
10.08.2022	13:56:15.838	231.198	231.720	231.298	0.007	400.806	401.328	400.213	14.533	19.413	30.336	24.824	11207.177	-5810.026	12623.677	51.007	-0.449
10.08.2022	13:56:15.848	231.173	231.801	231.246	0.007	400.905	401.366	400.081	14.562	19.940	29.767	24.422	11948.540	-5945.811	13346.171	51.009	-0.059
10.08.2022	13:56:15.858	231.411	231.836	231.561	0.007	401.025	401.638	400.708	15.238	19.315	30.447	24.852	11633.735	-5870.138	13030.821	51.003	-0.231
10.08.2022	13:56:15.868	231.300	231.630	231.253	0.007	400.842	401.110	400.337	14.631	19.216	29.839	24.434	11239.242	-5960.216	12721.821	51.002	-0.360
10.08.2022	13:56:15.878	231.496	232.204	231.542	0.007	401.576	401.986	400.563	14.842	20.467	30.069	24.745	12391.820	-5965.279	13752.882	50.998	-0.222
10.08.2022	13:56:15.888	231.459	232.132	231.860	0.007	401.252	402.304	400.929	14.761	19.872	31.793	25.648	11999.880	-5782.264	13320.349	50.995	-0.360
10.08.2022	13:56:15.898	231.396	231.774	231.409	0.007	401.019	401.388	400.568	15.117	19.202	30.082	24.160	11536.420	-5706.483	12870.623	51.000	0.091
10.08.2022	13:56:15.908	231.702	232.085	231.596	0.007	401.623	401.774	400.970	15.912	19.077	29.305	23.798	11815.386	-6010.805	13256.437	50.995	-0.015
10.08.2022	13:56:15.918	231.461	231.960	231.552	0.007	401.226	401.742	400.689	14.798	18.962	30.118	24.695	11103.546	-5862.729	12556.286	50.992	-0.446
10.08.2022	13:56:15.928	231.413	232.058	231.481	0.007	401.331	401.800	400.491	14.715	19.703	29.853	24.624	12008.002	-5959.321	13405.433	50.993	-0.069
10.08.2022	13:56:15.938	231.609	232.066	231.778	0.007	401.384	402.038	401.067	15.517	19.139	30.463	24.796	11636.033	-5942.742	13065.735	50.988	-0.181
10.08.2022	13:56:15.948	231.432	231.806	231.389	0.007	401.097	401.394	400.566	15.010	18.936	30.017	24.535	11373.265	-6009.743	12863.442	50.989	-0.246
10.08.2022	13:56:15.958	231.589	232.369	231.667	0.007	401.768	402.280	400.737	15.226	19.997	30.698	25.318	12454.245	-6109.706	13872.156	50.986	-0.095
10.08.2022	13:56:15.968	231.524	232.292	231.982	0.007	401.420	402.604	401.062	15.137	19.404	32.150	26.054	11981.131	-5863.801	13339.103	50.983	-0.267
10.08.2022	13:56:15.978	231.399	231.896	231.485	0.007	401.102	401.627	400.593	15.342	18.710	30.285	24.493	11376.688	-5987.714	12856.194	50.990	0.195
10.08.2022	13:56:15.988	231.631	232.123	231.597	0.007	401.565	401.871	400.876	16.018	18.479	29.567	24.154	11753.611	-5964.841	13180.542	50.988	0.214
