Messdaten Export		Seriennummer: 2008-208

Messung: , , , , , 

Intervall: 1 sec
Spannung: 229.999 V


Datum/Zeit: 10.08.2022	08:21:31.000 - 10.08.2022	17:23:49.000

Datum	Zeit	UL1	UL2	UL3	UNE	U12	U23	U31	I1	I2	I3	IN	P(H1)	Q(H1)	S(H1)	F	DFDT
10.08.2022	14:00:48.098	231.149	231.901	231.472	0.007	400.846	401.610	400.420	16.006	17.653	24.223	19.532	10994.039	-5570.771	12324.868	51.181	0.223
10.08.2022	14:00:48.108	231.280	231.808	231.652	0.007	400.773	401.639	400.842	16.639	16.981	24.887	20.234	10485.658	-5353.620	11773.286	51.179	0.131
10.08.2022	14:00:48.118	231.088	231.547	231.273	0.007	400.477	401.005	400.330	15.993	16.547	23.675	19.428	9761.362	-5587.693	11247.512	51.182	0.055
10.08.2022	14:00:48.128	231.220	232.045	231.568	0.007	401.039	401.839	400.537	16.176	17.661	23.525	19.759	10838.537	-5549.790	12176.784	51.184	0.254
10.08.2022	14:00:48.138	231.104	231.886	231.751	0.007	400.605	401.950	400.701	15.817	16.948	25.157	20.814	10015.191	-5489.495	11420.973	51.185	0.160
10.08.2022	14:00:48.148	230.945	231.531	231.262	0.007	400.299	401.052	400.168	16.000	16.411	23.878	19.545	10205.061	-5496.439	11591.122	51.196	0.638
10.08.2022	14:00:48.158	231.186	231.699	231.381	0.007	400.707	401.230	400.497	17.267	16.812	23.407	19.354	10751.724	-5540.628	12095.376	51.197	0.582
10.08.2022	14:00:48.168	230.910	231.487	231.225	0.007	400.236	400.983	400.098	16.241	17.003	24.233	19.647	10086.066	-5521.604	11498.559	51.198	0.087
10.08.2022	14:00:48.178	230.818	231.594	231.173	0.007	400.285	401.101	399.865	15.913	17.816	24.355	19.419	11089.886	-5554.377	12403.091	51.205	0.403
10.08.2022	14:00:48.188	231.007	231.541	231.428	0.007	400.287	401.227	400.417	16.814	17.362	25.090	19.955	10833.760	-5429.101	12117.982	51.203	0.251
10.08.2022	14:00:48.198	230.863	231.316	231.073	0.007	400.071	400.633	399.971	16.459	17.167	24.182	19.333	10295.441	-5592.514	11716.327	51.205	0.039
10.08.2022	14:00:48.208	231.047	231.887	231.438	0.007	400.735	401.603	400.277	16.639	18.167	24.219	19.794	11222.053	-5648.353	12563.373	51.206	0.150
10.08.2022	14:00:48.218	231.025	231.830	231.749	0.007	400.457	401.928	400.633	16.173	17.391	25.601	20.753	10342.282	-5482.220	11705.449	51.206	0.024
10.08.2022	14:00:48.228	230.941	231.539	231.314	0.007	400.277	401.126	400.211	16.181	16.693	24.156	19.616	10251.227	-5582.922	11672.903	51.215	0.473
10.08.2022	14:00:48.238	231.214	231.750	231.440	0.007	400.763	401.342	400.566	17.336	16.775	23.562	19.518	10711.139	-5566.770	12071.347	51.215	0.457
10.08.2022	14:00:48.248	230.976	231.574	231.331	0.007	400.350	401.166	400.249	16.319	16.819	24.148	19.665	10002.023	-5528.658	11428.321	51.215	0.002
10.08.2022	14:00:48.258	230.936	231.716	231.318	0.007	400.479	401.339	400.102	16.000	17.565	23.989	19.517	10800.898	-5633.356	12181.712	51.220	0.287
10.08.2022	14:00:48.268	231.118	231.642	231.518	0.007	400.478	401.386	400.588	16.672	16.964	24.852	20.109	10602.025	-5419.283	11906.787	51.217	0.110
10.08.2022	14:00:48.278	230.963	231.358	231.098	0.007	400.222	400.661	400.083	16.115	16.892	24.202	19.369	10254.736	-5502.071	11637.542	51.219	-0.096
10.08.2022	14:00:48.288	231.176	231.947	231.486	0.007	400.931	401.655	400.440	16.498	18.321	24.135	19.711	11369.833	-5375.152	12576.381	51.216	-0.067
10.08.2022	14:00:48.298	231.173	231.917	231.787	0.007	400.698	401.989	400.805	16.302	17.643	25.693	20.992	10477.449	-5499.687	11833.152	51.212	-0.353
10.08.2022	14:00:48.308	231.098	231.651	231.350	0.007	400.551	401.219	400.374	16.100	16.842	24.688	20.193	10382.465	-5420.530	11712.289	51.217	0.040
10.08.2022	14:00:48.318	231.390	231.902	231.519	0.007	401.079	401.525	400.774	17.201	16.951	24.247	20.091	10975.126	-5460.036	12258.278	51.214	0.101
10.08.2022	14:00:48.328	231.151	231.736	231.446	0.007	400.662	401.393	400.495	16.404	17.134	24.900	20.101	10436.921	-5366.587	11735.824	51.212	-0.248
10.08.2022	14:00:48.338	231.111	231.869	231.414	0.007	400.790	401.524	400.339	16.171	18.032	24.543	19.734	11174.029	-5345.265	12386.718	51.216	0.099
10.08.2022	14:00:48.348	231.324	231.860	231.688	0.007	400.851	401.714	400.916	17.024	17.331	25.356	20.594	10982.205	-5352.723	12217.221	51.211	-0.040
10.08.2022	14:00:48.358	231.202	231.647	231.373	0.007	400.654	401.172	400.531	16.520	17.057	24.475	19.886	10275.713	-5438.403	11626.112	51.212	-0.196
10.08.2022	14:00:48.368	231.388	232.185	231.711	0.007	401.308	402.063	400.826	16.879	18.238	24.232	19.866	11554.581	-5463.689	12781.245	51.210	-0.068
10.08.2022	14:00:48.378	231.350	232.102	231.973	0.007	401.004	402.312	401.126	16.682	17.684	25.968	20.991	10720.279	-5483.094	12041.125	51.208	-0.175
10.08.2022	14:00:48.388	231.277	231.823	231.523	0.007	400.850	401.514	400.686	16.441	17.054	24.960	20.353	10603.997	-5451.502	11923.239	51.216	0.309
10.08.2022	14:00:48.398	231.560	232.095	231.697	0.007	401.389	401.859	401.067	17.360	17.041	24.567	20.524	10991.808	-5482.514	12283.232	51.213	0.242
10.08.2022	14:00:48.408	231.293	231.925	231.598	0.007	400.946	401.714	400.725	16.379	17.089	25.355	20.612	10558.893	-5360.228	11841.548	51.213	-0.172
10.08.2022	14:00:48.418	231.239	232.058	231.587	0.007	401.055	401.878	400.571	16.132	18.003	24.916	20.098	11135.797	-5501.137	12420.486	51.218	0.260
10.08.2022	14:00:48.428	231.433	232.028	231.856	0.007	401.077	402.045	401.131	17.097	17.446	25.597	20.828	11193.277	-5316.152	12391.566	51.215	0.143
10.08.2022	14:00:48.438	231.267	231.775	231.469	0.007	400.812	401.408	400.638	16.500	17.023	24.891	20.422	10179.840	-5515.421	11577.953	51.218	-0.033
10.08.2022	14:00:48.448	231.423	232.392	231.828	0.007	401.476	402.449	400.892	16.442	17.530	24.691	21.492	11041.802	-5282.932	12240.537	51.218	0.148
10.08.2022	14:00:48.458	231.295	232.350	232.124	0.007	401.059	402.838	401.139	16.152	15.439	26.145	23.400	9456.654	-5376.137	10878.013	51.218	0.036
10.08.2022	14:00:48.468	231.101	231.957	231.570	0.007	400.684	401.846	400.529	16.151	13.567	24.859	22.666	9417.770	-5491.185	10901.720	51.228	0.483
10.08.2022	14:00:48.478	231.293	232.097	231.605	0.007	401.044	401.931	400.722	17.093	13.523	24.416	22.736	9765.100	-5386.891	11152.388	51.228	0.493
10.08.2022	14:00:48.488	230.973	231.854	231.454	0.007	400.488	401.673	400.299	16.036	13.521	24.828	22.621	9046.651	-5385.744	10528.444	51.229	0.081
10.08.2022	14:00:48.498	230.854	231.877	231.328	0.007	400.463	401.610	400.001	15.752	14.375	24.189	21.836	9700.437	-5482.679	11142.632	51.235	0.351
10.08.2022	14:00:48.508	230.944	231.709	231.424	0.007	400.297	401.482	400.327	16.750	13.809	25.302	22.785	10077.072	-5238.290	11357.247	51.231	0.105
