Messdaten Export		Seriennummer: 2008-208

Messung: , , , , , 

Intervall: 1 sec
Spannung: 229.999 V


Datum/Zeit: 12.07.2022	07:55:09.000 - 12.07.2022	13:34:52.000

Datum	Zeit	UL1	UL2	UL3	UNE	U12	U23	U31	I1	I2	I3	IN	P(H1)	Q(H1)	S(H1)	F	DFDT
12.07.2022	10:57:53.334	230.954	231.292	232.745	0.004	399.807	401.824	402.066	48.060	49.350	67.487	24.321	-37945.434	4715.935	38237.363	50.003	0.641
12.07.2022	10:57:53.344	230.710	230.996	232.268	0.004	399.460	401.070	401.404	48.492	49.581	68.303	24.362	-38127.180	4131.191	38350.340	50.013	0.775
12.07.2022	10:57:53.354	230.828	231.546	232.612	0.004	400.029	402.028	401.631	47.885	48.676	67.833	24.714	-37216.563	3983.838	37429.180	50.015	0.602
12.07.2022	10:57:53.364	230.696	231.391	232.814	0.004	399.587	402.163	401.791	48.279	49.061	67.043	24.229	-38050.164	4426.620	38306.789	50.022	0.478
12.07.2022	10:57:53.373	230.573	231.143	232.448	0.004	399.367	401.521	401.377	48.223	49.663	68.197	24.586	-38005.070	3453.749	38161.680	50.034	0.953
12.07.2022	10:57:53.383	230.791	231.351	232.578	0.004	399.778	401.780	401.669	47.437	49.368	68.063	24.930	-37554.852	4259.139	37795.598	50.039	0.839
12.07.2022	10:57:53.393	230.471	231.153	232.409	0.004	399.276	401.550	401.211	48.259	49.658	67.925	24.322	-38354.160	3851.765	38547.086	50.051	0.891
12.07.2022	10:57:53.403	230.393	231.349	232.458	0.004	399.378	401.878	401.072	48.074	49.541	68.084	24.330	-37587.910	3690.208	37768.617	50.061	1.101
12.07.2022	10:57:53.413	230.523	231.255	232.653	0.004	399.306	401.923	401.498	47.572	49.715	67.504	24.126	-37908.297	4121.296	38131.668	50.070	0.921
12.07.2022	10:57:53.424	230.338	230.990	232.248	0.004	399.018	401.261	400.967	47.980	49.942	68.205	23.981	-38141.410	3699.252	38320.383	50.085	1.179
12.07.2022	10:57:53.434	230.480	231.578	232.558	0.004	399.683	402.210	401.155	47.500	49.007	67.757	24.184	-37206.406	3630.851	37383.148	50.092	1.110
12.07.2022	10:57:53.444	230.383	231.459	232.784	0.004	399.310	402.392	401.365	47.851	49.322	66.950	23.824	-38009.191	4098.554	38229.527	50.105	1.013
12.07.2022	10:57:53.454	230.303	231.143	232.350	0.004	399.101	401.565	400.961	47.901	49.859	68.186	24.351	-38005.016	3339.750	38151.477	50.121	1.430
12.07.2022	10:57:53.464	230.539	231.381	232.433	0.004	399.605	401.791	401.196	47.249	49.158	68.011	24.890	-37331.121	4236.667	37570.758	50.128	1.184
12.07.2022	10:57:53.474	230.237	231.178	232.277	0.004	399.113	401.556	400.778	48.224	49.260	67.809	24.494	-38278.160	3969.490	38483.430	50.142	1.074
12.07.2022	10:57:53.484	230.169	231.252	232.188	0.004	399.165	401.575	400.564	48.206	49.354	68.145	24.637	-37559.941	3874.125	37759.211	50.156	1.135
12.07.2022	10:57:53.494	230.309	231.174	232.364	0.004	399.136	401.610	400.972	47.780	49.425	67.553	24.492	-37786.523	4488.944	38052.227	50.164	0.692
12.07.2022	10:57:53.504	230.144	230.880	231.963	0.004	398.837	400.904	400.484	48.231	49.550	68.193	24.411	-38024.391	4192.668	38254.840	50.164	0.663
12.07.2022	10:57:53.514	230.314	231.634	232.261	0.004	399.685	402.000	400.658	47.783	50.529	67.792	25.002	-38027.086	3493.684	38187.238	50.168	0.425
12.07.2022	10:57:53.524	230.238	231.701	232.568	0.004	399.459	402.468	400.932	48.183	53.196	66.921	24.879	-39024.992	4038.228	39233.371	50.175	0.196
12.07.2022	10:57:53.534	230.164	231.261	232.123	0.004	399.123	401.491	400.585	48.220	54.506	68.128	24.922	-39152.492	3425.277	39302.035	50.175	0.560
12.07.2022	10:57:53.544	230.432	231.556	232.260	0.004	399.690	401.831	400.890	47.540	54.117	67.967	25.324	-38504.797	4219.110	38735.258	50.178	0.329
