Messdaten Export		Seriennummer: 2008-208

Messung: , , , , , 

Intervall: 1 sec
Spannung: 229.999 V


Datum/Zeit: 20.10.2022	08:12:16.000 - 20.10.2022	14:44:35.000

Datum	Zeit	UL1	UL2	UL3	UNE	U12	U23	U31	I1	I2	I3	IN	P(H1)	Q(H1)	S(H1)	F	DFDT
20.10.2022	11:17:24.042	230.447	230.886	231.343	0.011	398.929	400.386	400.371	17.570	23.383	19.812	31.054	-7247.913	-451.200	7261.943	49.988	-0.113
20.10.2022	11:17:24.052	230.629	231.507	231.672	0.011	399.675	401.379	400.595	17.175	23.484	19.968	31.108	-6392.005	-709.394	6431.250	49.982	-0.197
20.10.2022	11:17:24.062	230.589	231.375	231.898	0.011	399.331	401.541	400.872	17.133	23.321	20.288	31.439	-7268.195	-482.276	7284.178	49.982	-0.279
20.10.2022	11:17:24.072	230.489	230.958	231.415	0.011	399.025	400.544	400.441	17.765	23.151	20.819	30.531	-7718.436	-432.161	7730.525	49.987	0.220
20.10.2022	11:17:24.082	230.756	231.209	231.567	0.011	399.553	400.830	400.788	18.414	23.244	20.338	30.984	-6900.930	-713.339	6937.701	49.982	-0.027
20.10.2022	11:17:24.092	230.471	230.999	231.441	0.011	399.054	400.630	400.411	17.514	23.050	20.077	30.005	-7569.436	-476.323	7584.408	49.984	-0.120
20.10.2022	11:17:24.102	230.432	231.141	231.444	0.010	399.173	400.825	400.281	17.409	22.937	19.978	29.361	-6871.313	-904.583	6930.600	49.982	0.022
20.10.2022	11:17:24.112	230.642	231.134	231.698	0.010	399.250	400.988	400.830	18.154	22.861	19.462	30.688	-6764.625	-548.514	6786.827	49.978	-0.319
20.10.2022	11:17:24.122	230.464	230.827	231.262	0.010	398.946	400.234	400.294	17.703	22.790	19.634	29.870	-7275.204	-513.032	7293.271	49.980	-0.116
20.10.2022	11:17:24.132	230.665	231.462	231.639	0.010	399.696	401.284	400.595	17.316	22.914	19.763	30.343	-6090.807	-868.427	6152.406	49.975	-0.152
20.10.2022	11:17:24.142	230.638	231.400	231.952	0.011	399.395	401.613	400.956	17.220	22.639	20.117	31.028	-6978.324	-532.734	6998.629	49.975	-0.238
20.10.2022	11:17:24.152	230.534	231.010	231.452	0.010	399.117	400.627	400.498	17.582	22.426	20.535	30.338	-7303.332	-226.367	7306.839	49.980	0.248
20.10.2022	11:17:24.162	230.799	231.252	231.602	0.010	399.625	400.905	400.848	18.228	22.380	19.931	31.151	-6263.616	-527.084	6285.754	49.977	0.072
20.10.2022	11:17:24.172	230.508	231.074	231.542	0.010	399.132	400.809	400.522	17.426	22.088	20.001	30.128	-7084.479	-286.630	7090.275	49.982	0.100
20.10.2022	11:17:24.182	230.464	231.232	231.566	0.010	399.265	401.033	400.405	17.292	22.111	20.346	29.473	-6535.422	-680.539	6570.759	49.983	0.294
20.10.2022	11:17:24.192	230.660	231.163	231.776	0.010	399.283	401.084	400.919	18.071	22.040	19.855	30.487	-6444.401	-432.799	6458.918	49.981	-0.035
20.10.2022	11:17:24.202	230.456	230.865	231.329	0.009	398.964	400.346	400.333	17.553	21.876	19.843	29.487	-6897.473	-196.217	6900.263	49.987	0.214
20.10.2022	11:17:24.212	230.614	231.460	231.659	0.010	399.645	401.325	400.549	17.078	22.039	19.820	29.739	-5745.045	-674.855	5784.546	49.984	0.167
20.10.2022	11:17:24.222	230.531	231.300	231.870	0.010	399.223	401.459	400.782	16.942	21.792	20.048	30.420	-6587.465	-185.982	6590.089	49.987	0.027
20.10.2022	11:17:24.232	230.422	230.914	231.400	0.009	398.926	400.523	400.342	17.547	21.791	20.482	29.752	-7070.375	-296.033	7076.569	49.994	0.504
20.10.2022	11:17:24.242	230.685	231.183	231.561	0.010	399.458	400.848	400.688	18.217	22.046	19.839	30.353	-6074.993	-396.692	6087.931	49.992	0.254
20.10.2022	11:17:24.252	230.382	230.981	231.451	0.010	398.946	400.679	400.301	17.341	21.815	19.825	29.351	-7126.657	-88.799	7127.210	49.997	0.140
20.10.2022	11:17:24.262	230.334	231.097	231.479	0.010	399.023	400.857	400.212	17.212	22.021	20.437	28.881	-6797.216	-588.652	6822.658	49.998	0.290
20.10.2022	11:17:24.272	230.528	231.054	231.698	0.010	399.060	400.943	400.731	17.899	22.199	20.103	30.251	-6720.847	-277.107	6726.557	49.997	0.000
20.10.2022	11:17:24.282	230.342	230.739	231.242	0.010	398.748	400.163	400.165	17.391	22.058	20.287	29.126	-7388.218	-69.907	7388.548	50.003	0.217
20.10.2022	11:17:24.292	230.523	231.333	231.552	0.010	399.464	401.103	400.390	17.069	22.170	20.272	29.435	-5934.761	-588.184	5963.837	49.999	0.110
20.10.2022	11:17:24.302	230.476	231.219	231.795	0.010	399.121	401.304	400.674	17.062	21.841	20.238	30.251	-6758.654	-170.933	6760.815	50.001	-0.061
20.10.2022	11:17:24.312	230.385	230.852	231.355	0.010	398.846	400.408	400.290	17.528	22.007	20.736	29.835	-7162.027	-308.321	7168.660	50.007	0.372
20.10.2022	11:17:24.322	230.687	231.198	231.577	0.010	399.463	400.866	400.720	18.194	22.493	20.097	30.950	-6350.497	-633.957	6382.062	50.003	0.056
20.10.2022	11:17:24.332	230.458	231.069	231.554	0.010	399.066	400.837	400.486	17.469	22.350	20.151	30.194	-7333.636	-230.513	7337.258	50.005	-0.081
20.10.2022	11:17:24.342	230.471	231.238	231.628	0.010	399.250	401.101	400.481	17.450	22.416	20.726	29.514	-6885.565	-722.538	6923.371	50.004	0.073
20.10.2022	11:17:24.352	230.705	231.247	231.865	0.010	399.385	401.249	401.030	18.172	22.425	20.304	30.793	-6775.735	-341.795	6784.351	50.001	-0.235
20.10.2022	11:17:24.362	230.553	230.989	231.469	0.010	399.138	400.586	400.544	17.603	22.421	20.281	29.825	-7362.429	-294.951	7368.334	50.005	0.065
20.10.2022	11:17:24.372	230.757	231.652	231.838	0.010	399.920	401.662	400.827	17.083	22.941	20.255	30.369	-6228.915	-690.470	6267.067	50.002	0.066
20.10.2022	11:17:24.382	230.705	231.537	232.101	0.010	399.554	401.891	401.131	16.902	22.858	20.276	31.183	-6927.199	-263.225	6932.198	50.003	-0.099
20.10.2022	11:17:24.392	230.609	231.120	231.635	0.010	399.229	400.911	400.738	17.366	22.765	20.664	30.539	-7292.957	-402.567	7304.060	50.008	0.321
20.10.2022	11:17:24.402	230.912	231.452	231.817	0.010	399.851	401.314	401.129	18.129	23.115	19.959	31.504	-6341.788	-719.490	6382.472	50.004	0.029
20.10.2022	11:17:24.412	230.657	231.294	231.746	0.010	399.421	401.208	400.827	17.322	23.118	20.038	30.820	-7608.568	-233.872	7612.162	50.006	-0.125
20.10.2022	11:17:24.422	230.622	231.443	231.766	0.010	399.543	401.415	400.729	17.193	23.544	20.491	30.484	-7031.174	-786.784	7075.057	50.004	-0.007
20.10.2022	11:17:24.432	230.829	231.454	232.030	0.010	399.622	401.613	401.287	18.051	24.076	20.095	32.092	-7316.939	-476.997	7332.471	49.999	-0.332
20.10.2022	11:17:24.442	230.648	231.175	231.624	0.010	399.333	400.920	400.767	17.493	24.172	20.244	31.388	-7640.641	-483.312	7655.912	50.002	-0.102
20.10.2022	11:17:24.452	230.836	231.797	231.977	0.010	400.077	401.929	401.030	17.024	23.928	20.277	31.510	-6364.008	-797.807	6413.820	49.997	-0.120
20.10.2022	11:17:24.462	230.783	231.680	232.238	0.010	399.707	402.155	401.334	16.967	23.414	20.415	32.261	-6994.015	-372.562	7003.931	49.998	-0.191
20.10.2022	11:17:24.472	230.666	231.285	231.750	0.010	399.398	401.189	400.876	17.443	23.632	20.944	31.633	-7782.067	-496.182	7797.870	50.003	0.297
20.10.2022	11:17:24.482	230.917	231.580	231.926	0.010	399.938	401.584	401.190	18.164	24.096	20.049	32.112	-6495.034	-1165.380	6598.755	49.999	0.067
20.10.2022	11:17:24.492	230.607	231.403	231.832	0.010	399.428	401.479	400.799	17.374	24.076	19.493	31.020	-7799.694	-581.852	7821.367	50.004	0.059
20.10.2022	11:17:24.502	230.535	231.530	231.789	0.010	399.514	401.607	400.606	17.231	24.393	19.911	30.567	-7264.587	-898.815	7319.979	50.004	0.242
20.10.2022	11:17:24.512	230.707	231.536	231.976	0.010	399.605	401.708	401.047	18.117	25.407	19.583	32.667	-7575.029	-1320.221	7689.216	50.001	-0.126
20.10.2022	11:17:24.522	230.486	231.280	231.502	0.010	399.327	400.964	400.423	17.734	26.264	19.767	32.874	-7995.539	-1091.671	8069.720	50.006	0.119
20.10.2022	11:17:24.532	230.606	231.778	231.762	0.011	399.877	401.782	400.576	16.997	25.734	19.709	32.727	-6903.151	-761.702	6945.048	50.004	0.117
20.10.2022	11:17:24.542	230.509	231.536	231.968	0.010	399.343	401.847	400.811	16.830	24.857	19.895	32.700	-7514.407	-539.784	7533.770	50.006	-0.042
20.10.2022	11:17:24.552	230.376	231.092	231.489	0.010	398.970	400.848	400.355	17.380	24.812	20.380	31.557	-7946.703	-816.490	7988.539	50.011	0.345
20.10.2022	11:17:24.562	230.617	231.357	231.624	0.011	399.481	401.151	400.651	18.006	24.957	19.595	32.112	-6919.496	-847.525	6971.207	50.007	0.070
20.10.2022	11:17:24.572	230.339	231.191	231.565	0.011	399.013	401.068	400.331	17.358	24.780	19.708	31.226	-8315.131	-650.082	8340.504	50.010	-0.014
20.10.2022	11:17:24.582	230.310	231.289	231.577	0.011	399.103	401.194	400.256	17.451	24.760	20.748	30.577	-7917.988	-931.264	7972.565	50.010	0.166
20.10.2022	11:17:24.592	230.487	231.161	231.732	0.011	399.052	401.153	400.699	18.076	24.541	20.347	30.318	-7866.823	-140.241	7868.073	50.008	-0.121
20.10.2022	11:17:24.602	230.280	230.850	231.277	0.011	398.723	400.399	400.097	17.637	24.543	20.348	29.046	-8624.431	-321.601	8630.425	50.013	0.121
20.10.2022	11:17:24.612	230.417	231.545	231.602	0.011	399.535	401.462	400.227	17.355	25.264	20.642	30.697	-7676.849	-898.229	7729.219	50.010	0.099
20.10.2022	11:17:24.622	230.315	231.412	231.878	0.011	399.070	401.701	400.526	16.942	25.423	20.832	31.599	-8579.195	-200.406	8581.535	50.013	0.007
20.10.2022	11:17:24.632	230.230	230.962	231.425	0.011	398.693	400.692	400.199	17.404	25.547	21.605	31.017	-9130.519	-694.624	9156.902	50.021	0.538
20.10.2022	11:17:24.642	230.619	231.251	231.723	0.010	399.258	401.142	400.876	18.945	25.612	21.346	32.760	-8075.802	-1495.157	8213.043	50.017	0.211
20.10.2022	11:17:24.652	230.567	231.139	231.719	0.010	399.029	401.099	400.859	21.473	25.211	21.546	33.685	-9202.256	-2072.166	9432.677	50.020	-0.013
20.10.2022	11:17:24.662	230.606	231.398	231.518	0.011	399.592	401.139	400.425	23.124	25.173	22.072	33.187	-8207.183	-1619.322	8365.408	50.019	0.083
20.10.2022	11:17:24.672	230.587	231.390	231.728	0.010	399.475	401.333	400.664	20.754	25.268	21.079	32.802	-8110.090	-600.156	8132.266	50.030	-0.163
20.10.2022	11:17:24.682	230.253	230.990	231.407	0.010	398.796	400.668	400.178	17.582	25.109	21.068	30.917	-8814.283	-345.470	8821.051	50.030	0.550
20.10.2022	11:17:24.692	230.409	231.583	231.702	0.010	399.487	401.604	400.360	17.020	25.321	21.155	31.323	-7413.918	-862.253	7463.891	50.028	0.556
20.10.2022	11:17:24.702	230.350	231.492	231.991	0.010	399.124	401.894	400.671	16.915	25.442	21.140	32.187	-8494.340	-349.478	8501.526	50.034	-0.082
20.10.2022	11:17:24.712	230.276	231.099	231.489	0.010	398.875	400.881	400.259	17.615	25.919	21.695	32.126	-8793.033	-956.737	8844.930	50.034	0.309
20.10.2022	11:17:24.722	230.568	231.403	231.645	0.010	399.480	401.227	400.607	18.328	26.026	20.899	32.664	-7912.938	-761.403	7949.485	50.035	0.167
20.10.2022	11:17:24.732	230.316	231.171	231.593	0.010	398.963	401.080	400.344	17.682	25.205	20.862	30.959	-8955.019	-349.325	8961.830	50.035	0.052
20.10.2022	11:17:24.742	230.324	231.263	231.536	0.009	399.125	401.113	400.223	17.774	25.057	21.337	29.986	-8454.805	-1049.668	8519.714	50.035	0.174
20.10.2022	11:17:24.752	230.552	231.281	231.789	0.009	399.261	401.293	400.771	18.444	24.879	20.753	31.086	-8144.011	-619.693	8167.554	50.034	-0.213
20.10.2022	11:17:24.762	230.422	230.989	231.464	0.010	398.937	400.666	400.429	18.162	24.757	20.956	30.441	-9007.527	-840.102	9046.619	50.029	-0.293
20.10.2022	11:17:24.772	230.679	231.662	231.762	0.010	399.842	401.647	400.672	18.311	25.097	21.220	30.823	-7785.608	-1220.790	7880.737	50.028	-0.165
20.10.2022	11:17:24.782	230.606	231.566	231.995	0.010	399.523	401.865	400.881	18.072	25.027	21.194	31.424	-8562.443	-604.207	8583.734	50.033	-0.165
20.10.2022	11:17:24.792	230.408	231.026	231.449	0.010	398.993	400.696	400.356	17.699	24.874	21.715	30.426	-8840.064	-242.744	8843.396	50.028	0.173
20.10.2022	11:17:24.802	230.619	231.343	231.616	0.010	399.524	401.105	400.620	17.938	25.129	21.078	30.902	-7911.447	-665.101	7939.354	50.029	0.022
20.10.2022	11:17:24.812	230.346	231.151	231.587	0.010	398.992	401.027	400.373	17.450	24.974	21.029	30.148	-9135.135	-403.197	9144.028	50.026	-0.191
