Messdaten Export		Seriennummer: 2008-208

Messung: , , , , , 

Intervall: 1 sec
Spannung: 229.999 V


Datum/Zeit: 10.08.2022	08:21:31.000 - 10.08.2022	17:23:49.000

Datum	Zeit	UL1	UL2	UL3	UNE	U12	U23	U31	I1	I2	I3	IN	P(H1)	Q(H1)	S(H1)	F	DFDT
10.08.2022	13:45:32.413	231.529	231.848	232.019	0.007	400.920	401.937	401.527	13.013	9.976	11.994	20.280	345.529	-4641.405	4654.249	50.480	0.122
10.08.2022	13:45:32.423	231.396	231.672	231.648	0.007	400.777	401.388	401.044	13.109	10.564	11.591	19.765	-407.144	-5019.874	5036.357	50.483	-0.132
10.08.2022	13:45:32.433	231.588	232.326	232.059	0.008	401.522	402.490	401.374	13.242	11.603	11.794	20.162	762.504	-5090.655	5147.444	50.481	-0.008
10.08.2022	13:45:32.443	231.529	232.185	232.278	0.008	401.148	402.624	401.646	12.917	11.086	13.277	21.063	-114.656	-4894.401	4895.744	50.482	0.070
10.08.2022	13:45:32.453	231.423	231.872	231.824	0.007	400.931	401.790	401.184	13.143	10.795	11.949	19.849	81.904	-5088.364	5089.023	50.490	-0.090
10.08.2022	13:45:32.463	231.716	232.132	231.978	0.007	401.475	402.088	401.569	13.630	10.719	11.267	19.956	442.101	-4850.321	4870.428	50.488	0.446
10.08.2022	13:45:32.473	231.428	231.935	231.843	0.007	400.992	401.879	401.186	13.126	10.795	11.739	19.877	-238.191	-4948.843	4954.572	50.490	0.295
10.08.2022	13:45:32.483	231.335	232.091	231.890	0.007	401.047	402.155	401.044	12.881	11.254	11.421	19.381	824.214	-5057.923	5124.638	50.493	0.135
10.08.2022	13:45:32.493	231.516	232.020	232.117	0.007	401.034	402.238	401.559	13.028	10.710	12.185	20.051	551.268	-4891.578	4922.543	50.490	0.138
10.08.2022	13:45:32.503	231.309	231.721	231.665	0.007	400.724	401.495	400.951	12.863	10.778	11.595	19.055	-128.234	-5130.433	5132.035	50.496	0.151
10.08.2022	13:45:32.513	231.434	232.258	231.988	0.008	401.311	402.403	401.161	12.922	11.394	11.509	19.272	710.142	-5039.046	5088.839	50.495	0.254
10.08.2022	13:45:32.523	231.322	232.068	232.156	0.007	400.841	402.457	401.347	12.725	11.011	12.838	20.458	-116.576	-4929.398	4930.776	50.497	0.086
10.08.2022	13:45:32.533	231.132	231.653	231.563	0.007	400.481	401.397	400.691	12.812	10.838	11.574	19.432	-9.396	-4913.155	4913.164	50.506	0.540
10.08.2022	13:45:32.543	231.340	231.787	231.600	0.007	400.854	401.470	400.903	13.209	10.512	10.921	19.555	288.292	-4712.331	4721.141	50.505	0.374
10.08.2022	13:45:32.553	231.014	231.518	231.425	0.007	400.267	401.163	400.462	12.867	10.390	11.494	19.725	-447.152	-4773.009	4793.909	50.506	0.005
10.08.2022	13:45:32.563	230.882	231.602	231.371	0.007	400.250	401.268	400.198	12.693	10.808	11.178	19.259	355.421	-4873.239	4886.183	50.507	0.099
10.08.2022	13:45:32.573	231.020	231.443	231.514	0.007	400.143	401.174	400.608	12.671	10.317	11.836	19.709	305.284	-4705.319	4715.212	50.501	-0.237
