Messdaten Export PQ-Box 300		Seriennummer: 2008-208

Messung: 20220712_0755_000, 2022-06-30_Linda2.0_Netz, Bliensbach1207, , , 

Intervall: 1 sec
Spannung: 229.999 V


Datum/Zeit: 12.07.2022	07:55:10.000 - 12.07.2022	13:34:52.000

Datum	Zeit	'P_L1_[W]'	'P_L1_[W]'_abs	'P_L2_[W]'	'P_L2_[W]'_abs	'P_L3_[W]'	'P_L3_[W]'_abs	'P_total_[W]'	'P_total_[W]'_abs	'F_[Hz]'
12.07.2022	07:56:24.000	-61.086	61.086	-5.359	5.359	11.900	11.900	-54.545	54.545	49.977
12.07.2022	07:56:25.000	-61.258	61.258	-5.166	5.166	12.118	12.118	-54.305	54.305	49.978
12.07.2022	07:56:26.000	-61.440	61.440	-5.475	5.475	11.933	11.933	-54.981	54.981	49.979
12.07.2022	07:56:27.000	-61.342	61.342	-5.229	5.229	11.885	11.885	-54.686	54.686	49.979
12.07.2022	07:56:28.000	-61.360	61.360	-5.316	5.316	11.843	11.843	-54.833	54.833	49.979
12.07.2022	07:56:29.000	-61.200	61.200	-5.262	5.262	11.945	11.945	-54.517	54.517	49.980
12.07.2022	07:56:30.000	-61.564	61.564	-5.396	5.396	11.089	11.089	-55.872	55.872	49.981
12.07.2022	07:56:31.000	-61.155	61.155	-5.339	5.339	11.101	11.101	-55.393	55.393	49.983
12.07.2022	07:56:32.000	-61.230	61.230	-5.412	5.412	11.527	11.527	-55.114	55.114	49.983
12.07.2022	07:56:33.000	-61.177	61.177	-5.405	5.405	11.746	11.746	-54.836	54.836	49.984
12.07.2022	07:56:34.000	-61.540	61.540	-5.361	5.361	11.805	11.805	-55.095	55.095	49.986
12.07.2022	07:56:35.000	-61.362	61.362	-5.319	5.319	11.853	11.853	-54.828	54.828	49.988
12.07.2022	07:56:36.000	-61.234	61.234	-5.108	5.108	11.801	11.801	-54.540	54.540	49.990
12.07.2022	07:56:37.000	-61.078	61.078	-5.365	5.365	12.053	12.053	-54.390	54.390	49.991
12.07.2022	07:56:38.000	-61.443	61.443	-5.342	5.342	12.155	12.155	-54.630	54.630	49.992
12.07.2022	07:56:39.000	-60.997	60.997	-5.447	5.447	11.551	11.551	-54.892	54.892	49.991
12.07.2022	07:56:40.000	-61.025	61.025	-5.210	5.210	11.714	11.714	-54.521	54.521	49.990
12.07.2022	07:56:41.000	-61.320	61.320	-5.347	5.347	12.112	12.112	-54.555	54.555	49.988
12.07.2022	07:56:42.000	-61.030	61.030	-5.318	5.318	12.060	12.060	-54.288	54.288	49.987
12.07.2022	07:56:43.000	-61.132	61.132	-5.324	5.324	11.998	11.998	-54.458	54.458	49.985
12.07.2022	07:56:44.000	-61.076	61.076	-5.407	5.407	11.962	11.962	-54.520	54.520	49.983
12.07.2022	07:56:45.000	-60.782	60.782	-5.449	5.449	12.213	12.213	-54.017	54.017	49.978
12.07.2022	07:56:46.000	-61.227	61.227	-5.534	5.534	12.144	12.144	-54.617	54.617	49.975
12.07.2022	07:56:47.000	-60.934	60.934	-5.696	5.696	11.778	11.778	-54.852	54.852	49.974
12.07.2022	07:56:48.000	-61.070	61.070	-5.262	5.262	11.771	11.771	-54.561	54.561	49.976
12.07.2022	07:56:49.000	-61.072	61.072	-5.260	5.260	11.938	11.938	-54.394	54.394	49.977
12.07.2022	07:56:50.000	-61.358	61.358	-5.372	5.372	11.724	11.724	-55.005	55.005	49.976
12.07.2022	07:56:51.000	-61.099	61.099	-5.216	5.216	12.081	12.081	-54.234	54.234	49.977
12.07.2022	07:56:52.000	-60.825	60.825	-5.380	5.380	12.190	12.190	-54.016	54.016	49.980
12.07.2022	07:56:53.000	-61.029	61.029	-5.207	5.207	12.128	12.128	-54.109	54.109	49.982
12.07.2022	07:56:54.000	-61.213	61.213	-5.140	5.140	12.267	12.267	-54.086	54.086	49.983
12.07.2022	07:56:55.000	-61.089	61.089	-5.212	5.212	12.111	12.111	-54.189	54.189	49.983
12.07.2022	07:56:56.000	-61.091	61.091	-5.728	5.728	12.463	12.463	-54.357	54.357	49.983
12.07.2022	07:56:57.000	-61.064	61.064	-5.440	5.440	12.571	12.571	-53.932	53.932	49.983
12.07.2022	07:56:58.000	-61.094	61.094	-5.638	5.638	11.838	11.838	-54.895	54.895	49.983
12.07.2022	07:56:59.000	-60.988	60.988	-5.317	5.317	12.171	12.171	-54.134	54.134	49.982
12.07.2022	07:57:00.000	-61.027	61.027	-5.514	5.514	11.979	11.979	-54.562	54.562	49.980
12.07.2022	07:57:01.000	-61.077	61.077	-5.318	5.318	12.358	12.358	-54.037	54.037	49.982
12.07.2022	07:57:02.000	-61.112	61.112	-5.444	5.444	12.239	12.239	-54.318	54.318	49.982
12.07.2022	07:57:03.000	-61.200	61.200	-5.322	5.322	12.558	12.558	-53.965	53.965	49.983
12.07.2022	07:57:04.000	-61.266	61.266	-5.227	5.227	12.239	12.239	-54.254	54.254	49.984
12.07.2022	07:57:05.000	-61.115	61.115	-5.199	5.199	12.202	12.202	-54.112	54.112	49.985
12.07.2022	07:57:06.000	-60.989	60.989	-5.468	5.468	12.013	12.013	-54.444	54.444	49.986
12.07.2022	07:57:07.000	-61.120	61.120	-4.894	4.894	12.491	12.491	-53.522	53.522	49.986
12.07.2022	07:57:08.000	-61.098	61.098	-5.609	5.609	12.142	12.142	-54.565	54.565	49.986
12.07.2022	07:57:09.000	-61.212	61.212	-5.337	5.337	11.831	11.831	-54.718	54.718	49.986
12.07.2022	07:57:10.000	-61.021	61.021	-5.177	5.177	11.838	11.838	-54.360	54.360	49.985
12.07.2022	07:57:11.000	-61.123	61.123	-5.338	5.338	12.032	12.032	-54.429	54.429	49.984
12.07.2022	07:57:12.000	-61.137	61.137	-5.289	5.289	11.739	11.739	-54.686	54.686	49.984
12.07.2022	07:57:13.000	-61.288	61.288	-5.324	5.324	11.806	11.806	-54.806	54.806	49.985
12.07.2022	07:57:14.000	-61.209	61.209	-5.280	5.280	11.785	11.785	-54.703	54.703	49.986
12.07.2022	07:57:15.000	-61.200	61.200	-5.385	5.385	12.055	12.055	-54.530	54.530	49.986
12.07.2022	07:57:16.000	-61.400	61.400	-5.477	5.477	11.749	11.749	-55.128	55.128	49.988
12.07.2022	07:57:17.000	-61.172	61.172	-5.473	5.473	11.618	11.618	-55.027	55.027	49.989
12.07.2022	07:57:18.000	-61.063	61.063	-5.468	5.468	11.899	11.899	-54.633	54.633	49.990
12.07.2022	07:57:19.000	-61.123	61.123	-5.327	5.327	11.803	11.803	-54.647	54.647	49.991
12.07.2022	07:57:20.000	-60.987	60.987	-5.526	5.526	11.849	11.849	-54.663	54.663	49.990
12.07.2022	07:57:21.000	-61.166	61.166	-5.337	5.337	11.324	11.324	-55.179	55.179	49.990
12.07.2022	07:57:22.000	-61.171	61.171	-4.999	4.999	11.773	11.773	-54.397	54.397	49.990
12.07.2022	07:57:23.000	-60.967	60.967	-5.453	5.453	11.824	11.824	-54.596	54.596	49.988
12.07.2022	07:57:24.000	-60.977	60.977	-5.121	5.121	11.674	11.674	-54.425	54.425	49.988
12.07.2022	07:57:25.000	-60.920	60.920	-5.541	5.541	11.369	11.369	-55.092	55.092	49.988
12.07.2022	07:57:26.000	-61.045	61.045	-5.480	5.480	12.088	12.088	-54.438	54.438	49.988
12.07.2022	07:57:27.000	-61.016	61.016	-5.256	5.256	11.674	11.674	-54.597	54.597	49.986
12.07.2022	07:57:28.000	-60.927	60.927	-5.234	5.234	11.602	11.602	-54.558	54.558	49.985
12.07.2022	07:57:29.000	-60.750	60.750	-5.239	5.239	12.110	12.110	-53.879	53.879	49.986
12.07.2022	07:57:30.000	-61.135	61.135	-5.388	5.388	12.064	12.064	-54.459	54.459	49.985
12.07.2022	07:57:31.000	-60.942	60.942	-5.310	5.310	12.107	12.107	-54.146	54.146	49.984
12.07.2022	07:57:32.000	-61.006	61.006	-5.502	5.502	12.122	12.122	-54.386	54.386	49.984
12.07.2022	07:57:33.000	-61.269	61.269	-5.667	5.667	11.992	11.992	-54.943	54.943	49.984
12.07.2022	07:57:34.000	-60.943	60.943	-5.321	5.321	12.315	12.315	-53.949	53.949	49.985
12.07.2022	07:57:35.000	-61.168	61.168	-5.276	5.276	12.254	12.254	-54.189	54.189	49.985
12.07.2022	07:57:36.000	-61.056	61.056	-5.555	5.555	12.147	12.147	-54.464	54.464	49.985
12.07.2022	07:57:37.000	-60.949	60.949	-5.381	5.381	12.568	12.568	-53.762	53.762	49.985
12.07.2022	07:57:38.000	-60.991	60.991	-5.680	5.680	12.277	12.277	-54.393	54.393	49.985
12.07.2022	07:57:39.000	-61.288	61.288	-5.406	5.406	12.562	12.562	-54.132	54.132	49.986
12.07.2022	07:57:40.000	-61.175	61.175	-5.465	5.465	12.364	12.364	-54.276	54.276	49.988
12.07.2022	07:57:41.000	-61.196	61.196	-5.461	5.461	11.627	11.627	-55.030	55.030	49.988
12.07.2022	07:57:42.000	-61.508	61.508	-5.645	5.645	12.075	12.075	-55.077	55.077	49.989
12.07.2022	07:57:43.000	-61.301	61.301	-5.473	5.473	12.304	12.304	-54.471	54.471	49.993
12.07.2022	07:57:44.000	-61.011	61.011	-5.241	5.241	12.363	12.363	-53.889	53.889	49.995
12.07.2022	07:57:45.000	-60.998	60.998	-5.433	5.433	12.099	12.099	-54.333	54.333	49.996
12.07.2022	07:57:46.000	-61.114	61.114	-5.650	5.650	12.219	12.219	-54.545	54.545	49.997
12.07.2022	07:57:47.000	-61.148	61.148	-5.277	5.277	12.255	12.255	-54.171	54.171	49.998
12.07.2022	07:57:48.000	-61.123	61.123	-5.432	5.432	12.335	12.335	-54.220	54.220	50.000
12.07.2022	07:57:49.000	-61.168	61.168	-5.195	5.195	12.115	12.115	-54.248	54.248	50.000
12.07.2022	07:57:50.000	-61.153	61.153	-5.329	5.329	12.262	12.262	-54.220	54.220	50.000
12.07.2022	07:57:51.000	-61.086	61.086	-5.212	5.212	12.121	12.121	-54.178	54.178	49.999
12.07.2022	07:57:52.000	-60.892	60.892	-5.516	5.516	11.878	11.878	-54.530	54.530	49.998
12.07.2022	07:57:53.000	-61.051	61.051	-5.329	5.329	11.864	11.864	-54.516	54.516	49.999
12.07.2022	07:57:54.000	-61.220	61.220	-5.242	5.242	12.105	12.105	-54.356	54.356	49.999
12.07.2022	07:57:55.000	-60.868	60.868	-5.326	5.326	11.987	11.987	-54.207	54.207	49.997
12.07.2022	07:57:56.000	-61.006	61.006	-5.126	5.126	11.976	11.976	-54.155	54.155	49.996
12.07.2022	07:57:57.000	-60.897	60.897	-5.057	5.057	11.876	11.876	-54.079	54.079	49.996
12.07.2022	07:57:58.000	-61.073	61.073	-5.315	5.315	11.973	11.973	-54.415	54.415	49.997
12.07.2022	07:57:59.000	-61.201	61.201	-5.452	5.452	11.914	11.914	-54.740	54.740	49.997
12.07.2022	07:58:00.000	-59.736	59.736	-1.705	1.705	-445.128	445.128	-506.568	506.568	49.997
12.07.2022	07:58:01.000	-60.979	60.979	-5.272	5.272	-30.198	30.198	-96.449	96.449	49.997
12.07.2022	07:58:02.000	-61.077	61.077	-5.254	5.254	10.993	10.993	-55.338	55.338	49.998
12.07.2022	07:58:03.000	-61.066	61.066	-5.472	5.472	11.713	11.713	-54.824	54.824	49.999
12.07.2022	07:58:04.000	-61.104	61.104	-5.262	5.262	11.347	11.347	-55.018	55.018	49.999
12.07.2022	07:58:05.000	-60.982	60.982	-5.452	5.452	11.537	11.537	-54.897	54.897	49.998
12.07.2022	07:58:06.000	-61.126	61.126	-5.262	5.262	11.554	11.554	-54.835	54.835	49.997
12.07.2022	07:58:07.000	-61.079	61.079	-5.385	5.385	11.320	11.320	-55.145	55.145	49.995
12.07.2022	07:58:08.000	-60.843	60.843	-5.475	5.475	11.328	11.328	-54.990	54.990	49.995
12.07.2022	07:58:09.000	-60.981	60.981	-5.483	5.483	11.767	11.767	-54.697	54.697	49.995
12.07.2022	07:58:10.000	-61.080	61.080	-5.275	5.275	12.003	12.003	-54.352	54.352	49.996
12.07.2022	07:58:11.000	-61.116	61.116	-5.275	5.275	11.650	11.650	-54.741	54.741	49.997
12.07.2022	07:58:12.000	-61.238	61.238	-5.264	5.264	11.884	11.884	-54.617	54.617	49.998
12.07.2022	07:58:13.000	-61.007	61.007	-5.346	5.346	11.768	11.768	-54.584	54.584	50.001
12.07.2022	07:58:14.000	-61.166	61.166	-5.270	5.270	11.949	11.949	-54.487	54.487	50.004
12.07.2022	07:58:15.000	-60.904	60.904	-5.211	5.211	11.654	11.654	-54.461	54.461	50.008
12.07.2022	07:58:16.000	-61.049	61.049	-5.133	5.133	11.703	11.703	-54.479	54.479	50.009
12.07.2022	07:58:17.000	-60.973	60.973	-5.062	5.062	11.701	11.701	-54.334	54.334	50.010
12.07.2022	07:58:18.000	-60.904	60.904	-5.233	5.233	11.515	11.515	-54.622	54.622	50.011
12.07.2022	07:58:19.000	-61.164	61.164	-5.278	5.278	12.042	12.042	-54.400	54.400	50.012
12.07.2022	07:58:20.000	-61.066	61.066	-5.382	5.382	11.908	11.908	-54.541	54.541	50.012
12.07.2022	07:58:21.000	-60.882	60.882	-5.541	5.541	12.180	12.180	-54.243	54.243	50.011
12.07.2022	07:58:22.000	-61.021	61.021	-5.412	5.412	11.985	11.985	-54.448	54.448	50.011
12.07.2022	07:58:23.000	-60.882	60.882	-5.502	5.502	12.138	12.138	-54.245	54.245	50.012
12.07.2022	07:58:24.000	-60.863	60.863	-5.502	5.502	11.388	11.388	-54.976	54.976	50.015
12.07.2022	07:58:25.000	-60.687	60.687	-5.646	5.646	11.973	11.973	-54.361	54.361	50.017
12.07.2022	07:58:26.000	-60.997	60.997	-5.416	5.416	11.755	11.755	-54.658	54.658	50.017
12.07.2022	07:58:27.000	-60.993	60.993	-5.353	5.353	11.630	11.630	-54.716	54.716	50.017
12.07.2022	07:58:28.000	-61.164	61.164	-5.181	5.181	11.448	11.448	-54.897	54.897	50.018
12.07.2022	07:58:29.000	-61.074	61.074	-5.464	5.464	11.582	11.582	-54.956	54.956	50.019
12.07.2022	07:58:30.000	-60.665	60.665	-5.346	5.346	11.648	11.648	-54.363	54.363	50.019
12.07.2022	07:58:31.000	-60.777	60.777	-5.669	5.669	11.775	11.775	-54.671	54.671	50.016
12.07.2022	07:58:32.000	-60.897	60.897	-5.513	5.513	12.084	12.084	-54.325	54.325	50.015
12.07.2022	07:58:33.000	-60.902	60.902	-5.307	5.307	11.763	11.763	-54.446	54.446	50.015
12.07.2022	07:58:34.000	-60.804	60.804	-5.256	5.256	11.753	11.753	-54.307	54.307	50.014
12.07.2022	07:58:35.000	-60.968	60.968	-5.282	5.282	11.696	11.696	-54.554	54.554	50.013
12.07.2022	07:58:36.000	-60.977	60.977	-5.410	5.410	11.723	11.723	-54.663	54.663	50.011
12.07.2022	07:58:37.000	-61.066	61.066	-5.608	5.608	11.655	11.655	-55.019	55.019	50.009
12.07.2022	07:58:38.000	-60.891	60.891	-5.333	5.333	12.209	12.209	-54.014	54.014	50.009
12.07.2022	07:58:39.000	-61.282	61.282	-5.340	5.340	11.488	11.488	-55.134	55.134	50.010
12.07.2022	07:58:40.000	-60.753	60.753	-5.493	5.493	11.696	11.696	-54.550	54.550	50.010
12.07.2022	07:58:41.000	-60.777	60.777	-5.510	5.510	11.420	11.420	-54.867	54.867	50.009
12.07.2022	07:58:42.000	-60.770	60.770	-5.264	5.264	11.615	11.615	-54.418	54.418	50.008
12.07.2022	07:58:43.000	-61.096	61.096	-5.458	5.458	11.147	11.147	-55.407	55.407	50.010
12.07.2022	07:58:44.000	-60.881	60.881	-5.402	5.402	11.151	11.151	-55.132	55.132	50.011
12.07.2022	07:58:45.000	-60.783	60.783	-5.308	5.308	11.262	11.262	-54.830	54.830	50.012
12.07.2022	07:58:46.000	-61.027	61.027	-5.201	5.201	11.138	11.138	-55.091	55.091	50.011
12.07.2022	07:58:47.000	-61.008	61.008	-5.186	5.186	11.339	11.339	-54.856	54.856	50.010
12.07.2022	07:58:48.000	-60.736	60.736	-5.497	5.497	11.058	11.058	-55.176	55.176	50.011
12.07.2022	07:58:49.000	-60.831	60.831	-5.300	5.300	11.491	11.491	-54.640	54.640	50.011
12.07.2022	07:58:50.000	-61.032	61.032	-5.404	5.404	10.982	10.982	-55.454	55.454	50.010
12.07.2022	07:58:51.000	-61.051	61.051	-5.343	5.343	10.890	10.890	-55.504	55.504	50.010
12.07.2022	07:58:52.000	-60.597	60.597	-5.218	5.218	11.156	11.156	-54.658	54.658	50.012
12.07.2022	07:58:53.000	-61.116	61.116	-5.227	5.227	11.248	11.248	-55.095	55.095	50.014
12.07.2022	07:58:54.000	-60.922	60.922	-5.243	5.243	11.369	11.369	-54.796	54.796	50.015
12.07.2022	07:58:55.000	-61.146	61.146	-5.414	5.414	11.447	11.447	-55.114	55.114	50.016
12.07.2022	07:58:56.000	-60.868	60.868	-5.173	5.173	11.289	11.289	-54.752	54.752	50.017
12.07.2022	07:58:57.000	-61.229	61.229	-5.419	5.419	11.305	11.305	-55.343	55.343	50.019
12.07.2022	07:58:58.000	-61.309	61.309	-5.400	5.400	11.275	11.275	-55.435	55.435	50.019
12.07.2022	07:58:59.000	-60.829	60.829	-5.234	5.234	11.232	11.232	-54.831	54.831	50.020
12.07.2022	07:59:00.000	-60.964	60.964	-5.365	5.365	11.246	11.246	-55.083	55.083	50.019
12.07.2022	07:59:01.000	-61.199	61.199	-5.257	5.257	11.291	11.291	-55.165	55.165	50.017
12.07.2022	07:59:02.000	-60.934	60.934	-5.414	5.414	11.517	11.517	-54.830	54.830	50.017
12.07.2022	07:59:03.000	-61.028	61.028	-5.553	5.553	11.332	11.332	-55.249	55.249	50.017
12.07.2022	07:59:04.000	-60.972	60.972	-5.244	5.244	11.465	11.465	-54.751	54.751	50.017
12.07.2022	07:59:05.000	-61.054	61.054	-5.385	5.385	11.485	11.485	-54.953	54.953	50.017
12.07.2022	07:59:06.000	-61.026	61.026	-5.458	5.458	11.291	11.291	-55.193	55.193	50.017
12.07.2022	07:59:07.000	-61.172	61.172	-5.408	5.408	11.658	11.658	-54.922	54.922	50.018
12.07.2022	07:59:08.000	-61.042	61.042	-5.693	5.693	11.003	11.003	-55.731	55.731	50.018
12.07.2022	07:59:09.000	-60.857	60.857	-5.309	5.309	11.198	11.198	-54.968	54.968	50.017
12.07.2022	07:59:10.000	-61.334	61.334	-5.313	5.313	11.204	11.204	-55.443	55.443	50.016
12.07.2022	07:59:11.000	-61.073	61.073	-5.584	5.584	11.533	11.533	-55.124	55.124	50.016
12.07.2022	07:59:12.000	-61.191	61.191	-5.332	5.332	11.664	11.664	-54.859	54.859	50.015
12.07.2022	07:59:13.000	-61.055	61.055	-5.459	5.459	11.367	11.367	-55.146	55.146	50.014
12.07.2022	07:59:14.000	-60.965	60.965	-5.304	5.304	11.419	11.419	-54.850	54.850	50.012
12.07.2022	07:59:15.000	-61.085	61.085	-5.183	5.183	11.541	11.541	-54.727	54.727	50.012
12.07.2022	07:59:16.000	-60.927	60.927	-5.438	5.438	11.567	11.567	-54.797	54.797	50.012
12.07.2022	07:59:17.000	-61.033	61.033	-5.623	5.623	11.492	11.492	-55.163	55.163	50.013
12.07.2022	07:59:18.000	-60.970	60.970	-5.326	5.326	11.516	11.516	-54.781	54.781	50.012
